id,num,neg|score,neg|p-value,neg|fdr,neg|rank,neg|goodsgrna,pos|score,pos|p-value,pos|fdr,pos|rank,pos|goodsgrna
SGR000121468.1_XPR003.1,1,0.019238,0.0591,0.938545,1270,1,0.98076,0.9802,0.999686,20197,0
Olfr649,4,0.019246,0.059126,0.938545,1271,4,0.98075,0.98019,0.999686,20196,0
Olfr399,4,0.019254,0.059146,0.938545,1272,3,0.87555,0.88219,0.999686,18138,1
Wnk2,4,0.019261,0.059161,0.938545,1273,3,0.87357,0.88075,0.999686,18110,1
Gpr149,4,0.019321,0.059336,0.938545,1274,4,0.98068,0.98012,0.999686,20194,0
Ccdc59,4,0.019323,0.059339,0.938545,1275,3,0.81039,0.84169,0.999686,17294,1
Cir1,4,0.019347,0.059408,0.938545,1276,3,0.20865,0.38368,0.98616,8032,1
Fxyd2,4,0.019361,0.059446,0.938545,1277,2,0.3903,0.56305,0.997045,11669,2
Vapb,4,0.019366,0.05946,0.938545,1278,4,0.98063,0.98007,0.999686,20193,0
Mapre1,4,0.019371,0.059485,0.938545,1279,3,0.77968,0.82589,0.999686,16969,1
Olfr493,4,0.019374,0.059492,0.938545,1280,4,0.96645,0.96577,0.999686,19866,0
Ambra1,4,0.01941,0.059596,0.938545,1281,3,0.19175,0.35999,0.98616,7529,1
Stt3b,4,0.019411,0.059597,0.938545,1282,3,0.73389,0.80478,0.999686,16556,1
Psmg2,4,0.019442,0.059674,0.938545,1283,4,0.98056,0.98001,0.999686,20190,0
Slc7a3,4,0.019471,0.059749,0.938545,1284,4,0.98053,0.97998,0.999686,20188,0
Wdr77,4,0.019493,0.059817,0.938545,1285,3,0.90079,0.90201,0.999686,18544,1
Ppm1d,4,0.01951,0.059864,0.938545,1286,3,0.15216,0.30199,0.98511,6282,1
Cmya5,4,0.019559,0.060003,0.938545,1287,3,0.92099,0.92038,0.999686,18927,1
Csdc2,4,0.019598,0.060108,0.938545,1288,3,0.19767,0.36834,0.98616,7710,1
Wnt4,4,0.019609,0.060148,0.938545,1290,2,0.27259,0.46912,0.994069,9732,2
Abhd17b,4,0.019609,0.060147,0.938545,1289,3,0.79479,0.83347,0.999686,17133,1
Krtap4-6,4,0.019616,0.060165,0.938545,1291,3,0.52615,0.67249,0.99901,13907,1
Igfbp2,4,0.019627,0.060196,0.938545,1292,3,0.70689,0.79341,0.999686,16333,1
Pold4,4,0.019644,0.060241,0.938545,1293,1,0.30641,0.49596,0.994069,10273,1
Rbm6,4,0.019659,0.060283,0.938545,1294,2,0.085865,0.19938,0.982644,4153,2
Actr5,4,0.019709,0.060408,0.938545,1295,3,0.59716,0.73049,0.999686,15071,1
Furin,4,0.019721,0.060441,0.938545,1296,3,0.95811,0.95738,0.999686,19703,0
Vmn1r19,4,0.019722,0.060449,0.938545,1297,3,0.58349,0.71926,0.999686,14809,1
Fam111a,4,0.019758,0.060544,0.938545,1298,2,0.48945,0.64277,0.99901,13279,2
Tubal3,4,0.019769,0.060574,0.938545,1299,2,0.60759,0.73925,0.999686,15234,2
Atg12,4,0.019775,0.060594,0.938545,1300,4,0.98022,0.97966,0.999686,20185,0
Glt28d2,4,0.019808,0.06069,0.938545,1301,2,0.20411,0.37735,0.98616,7892,2
Ankrd34a,4,0.019809,0.060692,0.938545,1302,2,0.95046,0.94969,0.999686,19553,0
Krt19,4,0.019825,0.060726,0.938545,1303,2,0.062545,0.16048,0.976264,3396,2
Fpgs,4,0.019883,0.06092,0.938545,1304,3,0.94087,0.94027,0.999686,19360,0
Cxcl1,4,0.019905,0.060978,0.938545,1305,3,0.22707,0.40926,0.990404,8540,1
Eif1ad,4,0.019945,0.061087,0.938545,1306,3,0.88557,0.88971,0.999686,18285,1
Cfap52,4,0.019949,0.061094,0.938545,1307,4,0.98005,0.97948,0.999686,20184,0
C130074G19Rik,4,0.019957,0.061121,0.938545,1309,1,0.21723,0.39568,0.987502,8276,3
Aasdhppt,4,0.019957,0.061119,0.938545,1308,4,0.98004,0.97947,0.999686,20183,0
Taf9b,4,0.019981,0.061194,0.938545,1310,3,0.41296,0.58134,0.997222,12051,1
Nusap1,4,0.019993,0.061227,0.938545,1311,3,0.93899,0.93839,0.999686,19323,0
Vars2,4,0.019997,0.061238,0.938545,1312,2,0.51989,0.66745,0.99901,13792,2
Arhgef37,4,0.020007,0.061259,0.938545,1313,3,0.58597,0.72132,0.999686,14860,1
Papolb,4,0.020017,0.061289,0.938545,1314,4,0.97998,0.9794,0.999686,20181,0
Nlrp10,4,0.020025,0.06131,0.938545,1315,4,0.97219,0.9716,0.999686,20001,0
Atp6ap1l,4,0.020045,0.061374,0.938545,1316,4,0.97995,0.97938,0.999686,20180,0
Trpv4,4,0.020052,0.061395,0.938545,1317,4,0.97995,0.97937,0.999686,20179,0
Jmjd1c,4,0.020059,0.061411,0.938545,1318,4,0.97994,0.97936,0.999686,20178,0
Uqcc1,4,0.020069,0.061442,0.938545,1319,4,0.97993,0.97934,0.999686,20176,0
Slc5a6,4,0.020078,0.06146,0.938545,1320,2,0.75735,0.81516,0.999686,16764,1
Grap2,4,0.020094,0.061502,0.938545,1321,4,0.97991,0.97932,0.999686,20175,0
Tbc1d8,4,0.020106,0.06154,0.938545,1322,2,0.38888,0.5619,0.997045,11650,2
Rrad,4,0.020106,0.061541,0.938545,1323,3,0.93236,0.93177,0.999686,19186,0
Akt1,4,0.020126,0.061595,0.938545,1324,4,0.97987,0.97929,0.999686,20174,0
Arhgap28,4,0.020156,0.061671,0.938545,1325,2,0.030846,0.090853,0.962674,1908,2
Oas1d,4,0.020182,0.061752,0.938545,1326,3,0.86741,0.87648,0.999686,18025,1
Dnlz,4,0.020184,0.061755,0.938545,1327,4,0.97982,0.97923,0.999686,20173,0
Slc6a3,4,0.020206,0.061821,0.938545,1328,2,0.47867,0.63414,0.99901,13091,2
Mapre3,4,0.020227,0.061875,0.938545,1329,2,0.10829,0.2354,0.982644,4926,2
Dcun1d4,4,0.020255,0.061951,0.938545,1330,2,0.61284,0.74363,0.999686,15327,2
Isg20l2,4,0.020261,0.061973,0.938545,1331,4,0.97974,0.97916,0.999686,20172,0
Lpcat1,4,0.020305,0.062089,0.938545,1332,3,0.39603,0.56767,0.997045,11758,1
Tmem14a,4,0.020315,0.062112,0.938545,1333,4,0.97968,0.97911,0.999686,20170,0
Ralbp1,4,0.020323,0.062128,0.938545,1334,4,0.97224,0.97165,0.999686,20004,0
Klhl5,4,0.020324,0.06213,0.938545,1335,3,0.86552,0.87513,0.999686,18005,1
Proz,4,0.020327,0.062136,0.938545,1336,3,0.79536,0.83377,0.999686,17144,1
2510039O18Rik,4,0.020331,0.062147,0.938545,1337,3,0.76895,0.82068,0.999686,16867,1
Kalrn,4,0.020343,0.062175,0.938545,1338,3,0.94264,0.94196,0.999686,19398,0
Tpgs2,4,0.020394,0.062323,0.938545,1339,4,0.97961,0.97903,0.999686,20168,0
Gm17677,4,0.020404,0.062343,0.938545,1340,3,0.84227,0.86005,0.999686,17692,1
Ndufb6,4,0.020404,0.062343,0.938545,1341,3,0.95667,0.9559,0.999686,19668,0
Creld1,4,0.020404,0.062346,0.938545,1342,2,0.050411,0.13959,0.966696,2978,1
Cd33,4,0.020418,0.062384,0.938545,1343,3,0.95129,0.95051,0.999686,19571,0
Sap30,4,0.020424,0.062404,0.938545,1344,4,0.97958,0.979,0.999686,20167,0
Ncan,4,0.020428,0.062418,0.938545,1345,4,0.96888,0.96824,0.999686,19923,0
Ctnnbl1,4,0.020454,0.0625,0.938545,1346,3,0.67642,0.78128,0.999686,16072,1
Prm2,4,0.020458,0.062509,0.938545,1347,3,0.93976,0.93917,0.999686,19336,0
Unc45a,4,0.020504,0.062623,0.938545,1348,3,0.26062,0.45446,0.994069,9419,1
Akr1c12,4,0.020539,0.062725,0.938545,1349,3,0.54876,0.69078,0.999686,14277,1
Uba52,4,0.02055,0.062754,0.938545,1350,3,0.91802,0.91753,0.999686,18860,1
Zfhx2,4,0.020583,0.062846,0.938545,1351,4,0.97942,0.97885,0.999686,20166,0
Rapgef6,4,0.020584,0.062848,0.938545,1352,3,0.90917,0.90919,0.999686,18691,1
Star,4,0.0206,0.062896,0.938545,1353,2,0.90337,0.90415,0.999686,18587,1
Gmppb,4,0.020619,0.062941,0.938545,1354,3,0.83851,0.85775,0.999686,17640,1
Lrrc8a,4,0.020627,0.062967,0.938545,1355,4,0.97937,0.97881,0.999686,20165,0
Stard13,4,0.020653,0.063041,0.938545,1356,4,0.97688,0.97625,0.999686,20103,0
Msx1,4,0.020683,0.063125,0.938545,1357,4,0.97932,0.97875,0.999686,20164,0
5031410I06Rik,4,0.020698,0.063166,0.938545,1358,4,0.9793,0.97873,0.999686,20163,0
Ces2g,4,0.020702,0.063176,0.938545,1359,2,0.14164,0.28639,0.98511,5981,2
Olfr521,4,0.020739,0.063286,0.938545,1360,2,0.061427,0.15854,0.974292,3359,2
Mtss1,4,0.020752,0.063321,0.938545,1361,1,0.10234,0.22599,0.982644,4724,3
Agr2,4,0.020759,0.063341,0.938545,1362,4,0.97924,0.97866,0.999686,20162,0
Grin2d,4,0.020809,0.063496,0.938545,1363,4,0.97919,0.97862,0.999686,20161,0
Zbtb10,4,0.020815,0.063515,0.938545,1364,3,0.3927,0.56501,0.997045,11710,1
Exoc6,4,0.020851,0.063611,0.938545,1365,1,0.11283,0.24248,0.982644,5087,3
Wfdc11,4,0.020869,0.063658,0.938545,1366,3,0.9461,0.94541,0.999686,19467,0
Vmn1r2,4,0.020874,0.063673,0.938545,1367,4,0.97913,0.97856,0.999686,20160,0
Psma4,4,0.020877,0.063683,0.938545,1368,3,0.72337,0.80027,0.999686,16465,1
Txnl1,4,0.020894,0.063723,0.938545,1369,4,0.97911,0.97853,0.999686,20159,0
St6galnac6,4,0.020901,0.063736,0.938545,1370,2,0.28529,0.47924,0.994069,9941,2
Uchl3,4,0.020911,0.063765,0.938545,1371,2,0.28626,0.48003,0.994069,9956,2
Vps37b,4,0.020919,0.063785,0.938545,1372,4,0.97908,0.97851,0.999686,20158,0
Gm4791,4,0.020924,0.0638,0.938545,1373,3,0.90969,0.90968,0.999686,18702,1
Phb,4,0.020928,0.063807,0.938545,1374,2,0.83654,0.85659,0.999686,17613,1
Klri1,4,0.020929,0.063812,0.938545,1375,4,0.97907,0.97849,0.999686,20157,0
Atf4,4,0.020944,0.063864,0.938545,1376,4,0.97906,0.97847,0.999686,20156,0
Il2ra,4,0.020985,0.063977,0.938545,1377,2,0.25363,0.44514,0.994069,9237,2
Wnt1,4,0.021,0.064019,0.938545,1378,1,0.18718,0.35346,0.98616,7398,3
Taz,4,0.021006,0.064037,0.938545,1380,3,0.85572,0.86861,0.999686,17869,1
Hcar1,4,0.021006,0.064037,0.938545,1379,2,0.0029486,0.010109,0.922681,225,2
Olfr157,4,0.021038,0.064131,0.938545,1381,3,0.87184,0.87952,0.999686,18082,1
Atp5h,4,0.02105,0.064166,0.938545,1382,2,0.26951,0.46605,0.994069,9664,2
Epb4.1,4,0.021076,0.06423,0.938545,1383,3,0.043353,0.12283,0.962944,2635,1
Serpinb7,4,0.0211,0.064303,0.938545,1384,2,0.45713,0.61696,0.99901,12753,2
Ufc1,4,0.021114,0.064342,0.938545,1385,4,0.97889,0.9783,0.999686,20153,0
Mzf1,4,0.021125,0.06437,0.938545,1386,2,0.14001,0.28394,0.98511,5934,2
Mrps26,4,0.021125,0.06437,0.938545,1387,3,0.89459,0.89685,0.999686,18440,1
Nolc1,4,0.021167,0.06449,0.938545,1388,4,0.97883,0.97824,0.999686,20152,0
Dedd2,4,0.021197,0.064572,0.938545,1389,4,0.9788,0.97821,0.999686,20151,0
Tbx5,4,0.021199,0.064576,0.938545,1390,3,0.65361,0.77277,0.999686,15894,1
Fam172a,4,0.021232,0.064663,0.938545,1391,4,0.97877,0.97818,0.999686,20150,0
Ndufa4,4,0.021241,0.064682,0.938545,1392,3,0.28128,0.47602,0.994069,9864,1
Cyp7b1,4,0.021249,0.064703,0.938545,1393,2,0.18077,0.3442,0.9861,7213,2
Myom3,4,0.021264,0.064742,0.938545,1394,4,0.97874,0.97814,0.999686,20149,0
Itgb5,4,0.021275,0.064772,0.938545,1395,4,0.97872,0.97812,0.999686,20148,0
Wdr46,4,0.021285,0.064803,0.938545,1396,4,0.97871,0.97811,0.999686,20147,0
Clpp,4,0.021297,0.064829,0.938545,1397,4,0.9787,0.97811,0.999686,20146,0
Ndnl2,4,0.021298,0.064835,0.938545,1398,2,0.93945,0.93886,0.999686,19329,0
Abtb2,4,0.02133,0.064928,0.938545,1399,4,0.97867,0.97807,0.999686,20145,0
Gcm2,4,0.021336,0.064941,0.938545,1400,3,0.82032,0.84722,0.999686,17412,1
Vmn1r32,4,0.021348,0.064981,0.938545,1401,1,0.06672,0.1676,0.981041,3527,3
Vmn1r217,4,0.021353,0.064998,0.938545,1402,4,0.97865,0.97805,0.999686,20144,0
Prc1,4,0.021367,0.065041,0.938545,1403,4,0.97863,0.97803,0.999686,20143,0
Lrrc19,4,0.021398,0.065119,0.938545,1404,3,0.50527,0.65549,0.99901,13536,1
Traf3ip2,4,0.021398,0.06512,0.938545,1406,4,0.9786,0.97799,0.999686,20142,0
Cyp2c54,4,0.021398,0.065119,0.938545,1405,2,0.12426,0.25994,0.983499,5455,2
Tdpoz5,4,0.021447,0.065259,0.938545,1407,4,0.96456,0.96388,0.999686,19820,0
Siah1b,4,0.021472,0.065324,0.938545,1408,3,0.43724,0.60091,0.99901,12418,1
Olfr1497,4,0.02148,0.065355,0.938545,1409,4,0.97852,0.9779,0.999686,20141,0
Olfr1250,4,0.021495,0.065398,0.938545,1410,3,0.9436,0.94293,0.999686,19419,0
Vmn2r87,4,0.021522,0.065493,0.938545,1411,1,0.043543,0.12333,0.962944,2646,2
Obp2a,4,0.021522,0.065493,0.938545,1412,3,0.83574,0.85611,0.999686,17602,1
Mybph,4,0.021556,0.065575,0.938545,1413,2,0.4122,0.58072,0.997125,12038,2
Olfr1391,4,0.021564,0.065598,0.938545,1415,4,0.97844,0.9778,0.999686,20138,0
Cad,4,0.021564,0.065598,0.938545,1414,4,0.97844,0.9778,0.999686,20139,0
Kcnk18,4,0.021572,0.065626,0.938545,1416,3,0.86228,0.87297,0.999686,17961,1
Vmn2r51,4,0.021596,0.065688,0.938545,1417,2,0.16475,0.32073,0.98511,6681,2
Cnnm1,4,0.021597,0.065688,0.938545,1418,3,0.76624,0.81935,0.999686,16848,1
Ccdc47,4,0.021613,0.065737,0.938545,1419,4,0.97839,0.97775,0.999686,20137,0
Tsta3,4,0.02162,0.065752,0.938545,1420,3,0.45573,0.61579,0.99901,12731,1
Spink6,4,0.021622,0.065757,0.938545,1421,2,0.4617,0.62057,0.99901,12822,2
Senp1,4,0.021645,0.065824,0.938545,1422,3,0.81749,0.84562,0.999686,17388,1
Klhl7,4,0.021646,0.065827,0.938545,1423,1,0.040552,0.11576,0.962674,2472,3
Bace1,4,0.021653,0.065845,0.938545,1424,4,0.97835,0.97771,0.999686,20136,0
Tamm41,4,0.021665,0.065875,0.938545,1425,4,0.97834,0.9777,0.999686,20135,0
Ccdc13,4,0.021689,0.065947,0.938545,1426,4,0.97831,0.97768,0.999686,20134,0
SGR000122216.1_XPR003.1,1,0.021691,0.065952,0.938545,1427,1,0.97831,0.97768,0.999686,20133,0
Vmn2r49,4,0.021696,0.065965,0.938545,1428,3,0.90948,0.90949,0.999686,18699,1
Gad1,4,0.021739,0.066076,0.938545,1429,4,0.97826,0.97762,0.999686,20132,0
Slc25a23,4,0.021742,0.066083,0.938545,1430,4,0.97826,0.97762,0.999686,20131,0
Prss30,4,0.021745,0.066095,0.938545,1431,3,0.94022,0.93963,0.999686,19346,0
Gm17359,4,0.021747,0.066102,0.938545,1432,4,0.97825,0.97762,0.999686,20130,0
Olfr1166,4,0.02178,0.066201,0.938545,1433,4,0.97822,0.97759,0.999686,20129,0
Taar7a,4,0.021795,0.066242,0.938545,1434,2,0.29377,0.48599,0.994069,10078,2
Eme1,4,0.021797,0.06625,0.938545,1435,3,0.9053,0.90579,0.999686,18621,1
Mbd5,4,0.021806,0.066276,0.938545,1436,3,0.92864,0.92803,0.999686,19116,0
Olfr123,4,0.021844,0.066385,0.938545,1437,2,0.59216,0.7264,0.999686,14970,1
Brsk1,4,0.021894,0.066522,0.938545,1438,3,0.95131,0.95054,0.999686,19572,0
Iqcb1,4,0.021902,0.066552,0.938545,1439,4,0.9781,0.97746,0.999686,20128,0
Retn,4,0.021919,0.066604,0.938545,1440,3,0.76282,0.81772,0.999686,16822,1
Stk11ip,4,0.021935,0.066643,0.938545,1441,3,0.47997,0.63519,0.99901,13115,1
Krtap5-3,4,0.021948,0.066687,0.938545,1442,4,0.97361,0.97303,0.999686,20028,0
Lipk,4,0.021962,0.066729,0.938545,1444,3,0.89085,0.8939,0.999686,18383,1
Eif3h,4,0.021962,0.066729,0.938545,1443,3,0.86542,0.87506,0.999686,18004,1
Serac1,4,0.021979,0.066778,0.938545,1445,3,0.36804,0.54526,0.994069,11329,1
Pgc,4,0.021991,0.06681,0.938545,1446,4,0.97801,0.97737,0.999686,20127,0
Chchd6,4,0.021996,0.066825,0.938545,1447,3,0.31612,0.50365,0.994069,10419,1
Hsd17b13,4,0.022,0.066835,0.938545,1448,4,0.978,0.97736,0.999686,20126,0
Ubash3a,4,0.022011,0.066868,0.938545,1449,3,0.70287,0.79175,0.999686,16298,1
Ntsr1,4,0.022018,0.066889,0.938545,1450,2,0.30297,0.49328,0.994069,10210,1
Hmgxb3,4,0.02209,0.067097,0.938545,1451,3,0.90171,0.9028,0.999686,18559,1
Haao,4,0.022093,0.067105,0.938545,1452,2,0.09772,0.21855,0.982644,4553,2
Psmd14,4,0.022104,0.06713,0.938545,1453,3,0.82651,0.85073,0.999686,17484,1
Lgals2,4,0.022107,0.067135,0.938545,1454,3,0.90398,0.90465,0.999686,18597,1
Rnf17,4,0.022113,0.067152,0.938545,1455,4,0.97789,0.97724,0.999686,20125,0
Gm5941,4,0.022121,0.067176,0.938545,1456,4,0.97788,0.97723,0.999686,20124,0
Cdk13,4,0.022175,0.067325,0.938545,1457,3,0.84016,0.85874,0.999686,17663,1
Vmn1r104,4,0.022196,0.067384,0.938545,1458,3,0.79136,0.83173,0.999686,17091,1
Zc3h3,4,0.022196,0.067384,0.938545,1459,3,0.8297,0.85258,0.999686,17525,1
Spdef,4,0.022213,0.067427,0.938545,1461,3,0.2723,0.4689,0.994069,9726,1
Immt,4,0.022213,0.067427,0.938545,1460,3,0.67763,0.78175,0.999686,16084,1
Ugt1a9,4,0.022241,0.067511,0.938545,1462,1,0.23423,0.41901,0.99404,8711,2
Txndc16,4,0.022272,0.067603,0.938545,1463,3,0.58818,0.72317,0.999686,14898,1
Rrp1b,4,0.022291,0.067654,0.938545,1464,3,0.91043,0.91034,0.999686,18717,1
C1qa,4,0.022294,0.067666,0.938545,1465,3,0.92676,0.92617,0.999686,19070,0
Ept1,4,0.022298,0.067673,0.938545,1466,4,0.9777,0.97704,0.999686,20123,0
Glycam1,4,0.022305,0.067687,0.938545,1467,3,0.25335,0.44478,0.994069,9229,1
Olfr1411,4,0.022336,0.067776,0.938545,1468,2,0.13477,0.27597,0.98511,5766,1
Map3k2,4,0.022341,0.067791,0.938545,1469,2,0.80257,0.83749,0.999686,17218,1
Gpatch3,4,0.022346,0.067809,0.938545,1470,4,0.97765,0.97698,0.999686,20121,0
Shisa2,4,0.022384,0.067909,0.938545,1471,4,0.97762,0.97695,0.999686,20119,0
F830045P16Rik,4,0.02239,0.067927,0.938545,1472,2,0.71677,0.79754,0.999686,16412,1
C5ar1,4,0.022437,0.068046,0.938545,1473,2,0.17728,0.33916,0.98511,7106,2
Cc2d1a,4,0.02244,0.068051,0.938545,1474,1,0.034074,0.099161,0.962674,2094,3
Cnot10,4,0.022447,0.06807,0.938545,1475,4,0.97755,0.97689,0.999686,20118,0
Mmp11,4,0.022453,0.068082,0.938545,1476,3,0.69605,0.78897,0.999686,16245,1
Zfp618,4,0.022458,0.068099,0.938545,1477,3,0.90539,0.90588,0.999686,18623,1
Ap3b1,4,0.02248,0.068166,0.938545,1478,3,0.58482,0.72037,0.999686,14830,1
1700019G17Rik,4,0.022489,0.068191,0.938545,1479,2,0.63177,0.75943,0.999686,15614,2
Faim,4,0.022509,0.068252,0.938545,1481,4,0.96766,0.967,0.999686,19890,0
Cacng1,4,0.022509,0.068248,0.938545,1480,4,0.97749,0.97683,0.999686,20117,0
Inf2,4,0.022537,0.068315,0.938545,1482,3,0.8578,0.86996,0.999686,17905,1
Papd7,4,0.022539,0.068323,0.938545,1483,1,0.42749,0.59311,0.99901,12263,2
Nod2,4,0.022556,0.068367,0.938545,1484,3,0.50963,0.65903,0.99901,13613,1
Arid4a,4,0.022573,0.068417,0.938545,1485,2,0.52779,0.67382,0.99901,13933,2
Adat3,4,0.022576,0.068424,0.938545,1486,4,0.97742,0.97676,0.999686,20116,0
Gsdmc3,4,0.022589,0.068463,0.938545,1487,2,0.16011,0.31387,0.98511,6532,2
Gm2863,4,0.022594,0.068482,0.938545,1488,2,0.043736,0.12382,0.962944,2650,2
Olfr1336,4,0.022615,0.068538,0.938545,1489,3,0.75124,0.81244,0.999686,16712,1
Olfr1053,4,0.022615,0.068538,0.938545,1490,3,0.61932,0.74902,0.999686,15418,1
Krtap13,4,0.022638,0.068605,0.938545,1491,3,0.49116,0.64414,0.99901,13316,1
Trp53i13,4,0.022647,0.06863,0.938545,1492,4,0.97735,0.97669,0.999686,20115,0
Slc1a2,4,0.022649,0.068639,0.938545,1493,3,0.5492,0.69115,0.999686,14289,1
Dhx33,4,0.022688,0.068742,0.938545,1494,1,0.036175,0.10457,0.962674,2197,3
Pcif1,4,0.022707,0.068799,0.938545,1495,4,0.97729,0.97664,0.999686,20114,0
SGR000122327.1_XPR003.1,1,0.022713,0.068819,0.938545,1496,1,0.97729,0.97663,0.999686,20113,0
Cks1brt,4,0.022729,0.068864,0.938545,1497,4,0.97727,0.97662,0.999686,20112,0
Vnn3,4,0.02274,0.068894,0.938545,1498,3,0.672,0.77962,0.999686,16036,1
2002-09-01 00:00:00,4,0.02274,0.068894,0.938545,1499,3,0.66341,0.77641,0.999686,15962,1
Ppp1r12b,4,0.022744,0.068905,0.938545,1500,4,0.97726,0.9766,0.999686,20111,0
L2hgdh,4,0.022772,0.068985,0.938545,1502,4,0.97723,0.97657,0.999686,20109,0
Obfc1,4,0.022772,0.068985,0.938545,1501,4,0.97723,0.97657,0.999686,20110,0
C330021F23Rik,4,0.022829,0.069146,0.938545,1503,4,0.97593,0.97534,0.999686,20086,0
Eefsec,4,0.022829,0.069146,0.938545,1504,3,0.52231,0.66941,0.99901,13829,1
Cd81,4,0.022832,0.069152,0.938545,1505,4,0.97717,0.97651,0.999686,20108,0
Zbtb45,4,0.022833,0.069156,0.938545,1506,3,0.66138,0.77567,0.999686,15946,1
Olfr365,4,0.022837,0.069165,0.938545,1507,1,0.54002,0.68368,0.999686,14133,2
Abhd12,4,0.022863,0.069231,0.938545,1508,2,0.35113,0.53161,0.994069,11026,1
Syngr3,4,0.022912,0.069365,0.938545,1510,3,0.0058656,0.019462,0.960195,419,1
Tpt1,4,0.022912,0.069365,0.938545,1509,3,0.69279,0.78762,0.999686,16211,1
Styk1,4,0.022936,0.069419,0.938545,1511,1,0.074936,0.18135,0.982644,3801,3
Plek2,4,0.022953,0.069468,0.938545,1512,3,0.42778,0.59334,0.99901,12266,1
Erich1,4,0.022953,0.069468,0.938545,1513,4,0.97107,0.97045,0.999686,19985,0
Olfr994,4,0.022985,0.069563,0.938545,1515,2,0.48115,0.63613,0.99901,13138,2
Gtf3c3,4,0.022985,0.069559,0.938545,1514,4,0.97702,0.97637,0.999686,20107,0
Tbc1d2,4,0.023047,0.06973,0.938545,1516,4,0.97695,0.97632,0.999686,20105,0
Mcm4,4,0.023077,0.069814,0.938545,1517,3,0.4778,0.63346,0.99901,13080,1
Olfr344,4,0.023082,0.069828,0.938545,1518,4,0.97692,0.97629,0.999686,20104,0
Olfr1216,4,0.023085,0.069836,0.938545,1519,2,0.26651,0.46217,0.994069,9573,2
Ccdc64,4,0.023102,0.069892,0.938545,1520,2,0.48747,0.64117,0.99901,13245,1
Ubxn2a,4,0.023113,0.069923,0.938545,1521,3,0.92214,0.92151,0.999686,18954,0
Vmn1r196,4,0.023124,0.069956,0.938545,1522,2,0.55791,0.6982,0.999686,14421,1
Gdap2,4,0.023134,0.069987,0.938545,1523,2,0.066137,0.16661,0.98056,3512,1
Mrgpra4,4,0.023159,0.070059,0.938545,1524,3,0.88567,0.88978,0.999686,18290,1
Nup98,4,0.023165,0.070077,0.938545,1525,4,0.97683,0.97621,0.999686,20102,0
Cfap57,4,0.023197,0.070166,0.938545,1526,3,0.94875,0.94805,0.999686,19517,0
Dctn6,4,0.023209,0.070192,0.938545,1527,1,0.78212,0.82707,0.999686,16991,1
Olfr543,4,0.023209,0.070192,0.938545,1528,2,0.36773,0.54503,0.994069,11322,2
Fhl2,4,0.02321,0.070195,0.938545,1529,2,0.51591,0.66419,0.99901,13730,2
Ddx5,4,0.023223,0.070233,0.938545,1530,2,0.038512,0.11057,0.962674,2347,2
Cald1,4,0.023233,0.070264,0.938545,1531,3,0.95771,0.95697,0.999686,19695,0
Commd7,4,0.023283,0.07039,0.938545,1532,1,0.071112,0.17493,0.981041,3682,3
Rbm20,4,0.023323,0.070517,0.938545,1533,4,0.9617,0.96099,0.999686,19768,0
Olfr1223,4,0.023333,0.07054,0.938545,1534,2,0.054096,0.1459,0.973116,3097,2
Tfam,4,0.023352,0.070604,0.938545,1535,2,0.32251,0.5088,0.994069,10537,2
Vps36,4,0.023382,0.070676,0.938545,1536,3,0.95363,0.95285,0.999686,19614,0
Plac8,4,0.023438,0.070828,0.938545,1537,3,0.88062,0.88593,0.999686,18215,1
SGR000121978.1_XPR003.1,1,0.023439,0.070829,0.938545,1538,1,0.97656,0.97595,0.999686,20099,0
Naa30,4,0.023456,0.070882,0.938545,1539,3,0.81649,0.84504,0.999686,17368,1
Vmn1r119,4,0.023516,0.071043,0.938545,1540,3,0.65132,0.77196,0.999686,15880,1
Gm6760,4,0.023531,0.071085,0.938545,1541,2,0.22586,0.40763,0.990404,8505,2
Eif4g2,4,0.023549,0.071131,0.938545,1542,3,0.67014,0.77892,0.999686,16021,1
Sh3pxd2a,4,0.023566,0.071177,0.938545,1543,3,0.13155,0.27107,0.98511,5681,1
Adamts19,4,0.02358,0.071211,0.938545,1544,2,0.45369,0.61415,0.99901,12692,2
Smap1,4,0.023582,0.071213,0.938545,1545,3,0.34641,0.5279,0.994069,10955,1
Mettl9,4,0.023607,0.07129,0.938545,1546,4,0.97639,0.9758,0.999686,20096,0
Krt79,4,0.02363,0.071349,0.938545,1547,1,0.11656,0.24817,0.983029,5214,3
Btf3,4,0.023657,0.071417,0.938545,1548,3,0.58158,0.71762,0.999686,14779,1
Esp34,4,0.023664,0.071433,0.938545,1549,3,0.32593,0.51153,0.994069,10600,1
Ccdc101,4,0.023668,0.071446,0.938545,1550,4,0.97633,0.97573,0.999686,20095,0
Gps1,4,0.023679,0.071477,0.938545,1551,3,0.23412,0.41886,0.99404,8707,1
Tab1,4,0.02368,0.071477,0.938545,1552,3,0.80406,0.83829,0.999686,17233,1
Il22ra1,4,0.023698,0.071531,0.938545,1553,2,0.57752,0.71423,0.999686,14713,1
Zfy2,4,0.023704,0.07155,0.938545,1554,3,0.068675,0.17085,0.981041,3591,1
2610008E11Rik,4,0.023713,0.071577,0.938545,1555,3,0.94338,0.94272,0.999686,19411,0
Setbp1,4,0.023726,0.071618,0.938545,1556,4,0.97627,0.97567,0.999686,20093,0
