id,num,neg|score,neg|p-value,neg|fdr,neg|rank,neg|goodsgrna,pos|score,pos|p-value,pos|fdr,pos|rank,pos|goodsgrna
Ptgs1,4,0.064445,0.17856,0.99842,3496,2,0.82704,0.82692,1.0,17020,0
Krt73,4,0.064445,0.17856,0.99842,3497,3,0.65883,0.65875,1.0,13569,0
Slc22a1,4,0.064445,0.17856,0.99842,3498,2,0.026632,0.062285,0.998845,1224,2
Cyp4a32,4,0.064445,0.17856,0.99842,3499,2,0.36012,0.38702,0.998845,7941,1
Ubap1,4,0.064445,0.17856,0.99842,3500,2,0.026353,0.061871,0.998845,1216,1
Ppargc1b,4,0.064445,0.17856,0.99842,3501,2,0.85279,0.85258,1.0,17537,0
Ushbp1,4,0.064445,0.17856,0.99842,3502,3,0.54229,0.5421,0.998845,11192,1
Taar7e,4,0.064445,0.17856,0.99842,3503,1,0.63835,0.63821,1.0,13144,0
Olfr1288,4,0.064664,0.17896,0.99842,3504,2,0.16414,0.25366,0.998845,5058,1
Ceacam14,4,0.064664,0.17896,0.99842,3505,2,0.6275,0.6274,1.0,12906,0
Ush1g,4,0.064664,0.17896,0.99842,3506,3,0.76559,0.76541,1.0,15787,0
Fbxo7,4,0.064664,0.17896,0.99842,3507,3,0.74553,0.74539,1.0,15374,0
Trem2,4,0.064664,0.17896,0.99842,3508,2,0.58605,0.58577,1.0,12091,0
Mgl2,4,0.064664,0.17896,0.99842,3509,2,0.83635,0.83624,1.0,17205,0
Hells,4,0.064664,0.17896,0.99842,3510,2,0.76079,0.76063,1.0,15678,0
Cryba1,4,0.064664,0.17896,0.99842,3511,2,0.10458,0.17416,0.998845,3472,2
Gcnt3,4,0.064664,0.17896,0.99842,3512,3,0.23359,0.2979,0.998845,6025,1
Mat2a,4,0.064664,0.17896,0.99842,3513,2,0.8433,0.84309,1.0,17337,0
Tecpr1,4,0.064664,0.17896,0.99842,3514,2,0.52497,0.52562,0.998845,10841,1
Olfr919,4,0.064664,0.17896,0.99842,3515,2,0.86762,0.8674,1.0,17853,0
Myo5c,4,0.064664,0.17896,0.99842,3516,3,0.60889,0.6087,1.0,12527,0
Cldn7,4,0.064664,0.17896,0.99842,3517,2,0.40447,0.42154,0.998845,8685,1
Zscan5b,4,0.064664,0.17896,0.99842,3518,3,0.74631,0.74614,1.0,15384,0
Pramef25,4,0.064664,0.17896,0.99842,3519,3,0.16934,0.25688,0.998845,5131,1
Il34,4,0.064664,0.17896,0.99842,3520,2,0.79353,0.79339,1.0,16347,0
Csdc2,4,0.064664,0.17896,0.99842,3521,3,0.73757,0.73738,1.0,15189,0
Ttpal,4,0.064664,0.17896,0.99842,3522,2,0.31399,0.35317,0.998845,7247,1
Macc1,4,0.064664,0.17896,0.99842,3523,3,0.37739,0.4002,0.998845,8237,1
G6pdx,4,0.064874,0.17931,0.99842,3524,3,0.93513,0.93507,1.0,19264,0
Gm13287,2,0.064973,0.11379,0.99842,3525,2,0.93503,0.93498,1.0,19263,0
Zfp36l3,4,0.064987,0.17951,0.99842,3526,2,0.24495,0.30537,0.998845,6202,1
Tuba8,4,0.065037,0.17957,0.99842,3527,1,0.38583,0.4067,0.998845,8376,1
Olfr888,4,0.065044,0.17958,0.99842,3528,3,0.72182,0.72168,1.0,14879,0
Psd,4,0.065103,0.17969,0.99842,3529,3,0.49622,0.49899,0.998845,10303,1
Susd2,4,0.065135,0.17975,0.99842,3530,2,0.52195,0.52272,0.998845,10782,1
Hpcal1,4,0.065184,0.17983,0.99842,3531,2,0.30239,0.34475,0.998845,7088,1
Aqp12,4,0.06523,0.17991,0.99842,3532,3,0.33083,0.36521,0.998845,7488,1
Serpinb5,4,0.065365,0.18015,0.99842,3533,3,0.86667,0.86645,1.0,17831,0
Map3k13,4,0.065429,0.18026,0.99842,3534,3,0.86482,0.86463,1.0,17800,0
Zfy2,4,0.065431,0.18026,0.99842,3535,2,0.071231,0.12699,0.998845,2536,1
Fubp1,4,0.06548,0.18034,0.99842,3536,1,0.53607,0.53611,0.998845,11057,1
Klf15,4,0.065522,0.18041,0.99842,3537,3,0.65377,0.65365,1.0,13461,0
Isl1,4,0.065529,0.18042,0.99842,3538,1,0.19646,0.2739,0.998845,5509,1
SGR000122141.1_XPR003.1,1,0.065694,0.065743,0.99842,3539,1,0.93431,0.93452,1.0,19257,0
Lancl1,4,0.065704,0.1807,0.99842,3540,3,0.88994,0.88986,1.0,18274,0
Pgrmc2,4,0.065934,0.18108,0.99842,3541,3,0.91915,0.91911,1.0,18921,0
Olfr808,4,0.065975,0.18115,0.99842,3542,2,0.69292,0.69281,1.0,14288,0
Tekt3,4,0.065975,0.18115,0.99842,3543,3,0.84184,0.84166,1.0,17308,0
Zdhhc22,4,0.066038,0.18124,0.99842,3544,2,0.57999,0.5796,1.0,11971,0
Mrpl19,4,0.066038,0.18124,0.99842,3545,3,0.8961,0.89602,1.0,18420,0
Smco4,4,0.066079,0.18132,0.99842,3546,3,0.51306,0.51432,0.998845,10618,1
Lrrc30,4,0.066121,0.1814,0.99842,3547,2,0.86162,0.86135,1.0,17724,0
Atoh1,4,0.066149,0.18144,0.99842,3548,2,0.18648,0.26762,0.998845,5379,1
Tbc1d22b,4,0.06617,0.18148,0.99842,3549,2,0.17352,0.2595,0.998845,5193,1
Gosr1,4,0.06617,0.18148,0.99842,3550,1,0.54456,0.54426,0.998845,11247,1
Zfp366,4,0.06617,0.18148,0.99842,3551,3,0.36533,0.39096,0.998845,8039,1
Adamts8,4,0.06617,0.18148,0.99842,3552,1,0.0064115,0.017719,0.998845,341,3
Arl6ip1,4,0.06617,0.18148,0.99842,3553,2,0.49385,0.49692,0.998845,10251,1
Acad11,4,0.06617,0.18148,0.99842,3554,2,0.13252,0.21335,0.998845,4220,1
Tomm70a,4,0.06617,0.18148,0.99842,3555,3,0.40423,0.42135,0.998845,8680,1
Brinp1,4,0.06617,0.18148,0.99842,3556,2,0.5686,0.5681,0.998845,11753,0
Mxd3,4,0.06617,0.18148,0.99842,3557,3,0.88061,0.88053,1.0,18098,0
Mtif3,4,0.06617,0.18148,0.99842,3558,2,0.52943,0.52981,0.998845,10930,1
Vmn1r196,4,0.06617,0.18148,0.99842,3559,3,0.59649,0.59627,1.0,12270,0
St8sia3,4,0.06619,0.18151,0.99842,3560,2,0.83302,0.83291,1.0,17139,0
Wdr72,4,0.066399,0.18186,0.99842,3561,2,0.66992,0.66986,1.0,13778,0
Kctd1,4,0.06664,0.18226,0.99842,3562,3,0.84129,0.84108,1.0,17300,0
Sema3f,4,0.06664,0.18226,0.99842,3563,3,0.67276,0.67272,1.0,13844,0
Olfr69,4,0.06664,0.18226,0.99842,3564,3,0.89256,0.89246,1.0,18340,0
Klhl25,4,0.06664,0.18226,0.99842,3565,3,0.561,0.56048,0.998845,11588,0
Kdm2a,4,0.06664,0.18226,0.99842,3566,3,0.83992,0.83975,1.0,17278,0
Sppl2a,4,0.06664,0.18226,0.99842,3567,3,0.7624,0.76228,1.0,15711,0
Cops8,4,0.06664,0.18226,0.99842,3568,3,0.86952,0.8693,1.0,17887,0
Pkd2l2,4,0.06664,0.18226,0.99842,3569,3,0.83863,0.83845,1.0,17244,0
Ss18,4,0.06664,0.18226,0.99842,3570,3,0.55094,0.55051,0.998845,11381,1
Tmem143,4,0.06664,0.18226,0.99842,3571,3,0.81362,0.8135,1.0,16751,0
Cyp3a11,4,0.06664,0.18226,0.99842,3572,3,0.39461,0.41368,0.998845,8518,1
Lcn6,4,0.06664,0.18226,0.99842,3573,3,0.75899,0.75882,1.0,15637,0
Slc25a51,4,0.06664,0.18226,0.99842,3574,3,0.30854,0.34915,0.998845,7172,1
Tmem141,4,0.06664,0.18226,0.99842,3575,3,0.73809,0.73791,1.0,15198,0
Zfp688,4,0.06664,0.18226,0.99842,3576,3,0.91697,0.91693,1.0,18879,0
Odc1,4,0.06681,0.18252,0.99842,3577,2,0.077471,0.13579,0.998845,2727,2
Zfhx3,4,0.066982,0.18281,0.99842,3578,1,0.14083,0.22498,0.998845,4461,1
Vmn1r221,4,0.066982,0.18281,0.99842,3579,2,0.54481,0.54451,0.998845,11252,1
Trmt13,4,0.066982,0.18281,0.99842,3580,2,0.68399,0.68395,1.0,14088,0
Inhbe,4,0.066982,0.18281,0.99842,3581,2,0.10637,0.17669,0.998845,3518,1
Olfr1048,4,0.067081,0.18299,0.99842,3582,2,0.93292,0.93287,1.0,19235,0
Jmjd8,4,0.067129,0.18308,0.99842,3583,3,0.73072,0.73059,1.0,15050,0
Ugt8a,4,0.067203,0.1832,0.99842,3584,1,0.15314,0.24205,0.998845,4803,2
Vmn2r42,4,0.067243,0.18326,0.99842,3585,3,0.93276,0.9327,1.0,19232,0
Srsf1,4,0.067243,0.18326,0.99842,3586,3,0.93276,0.9327,1.0,19231,0
Rpsa,4,0.067243,0.18326,0.99842,3587,3,0.93276,0.9327,1.0,19233,0
Mmp24,4,0.067243,0.18326,0.99842,3588,3,0.93276,0.9327,1.0,19234,0
Ybx2,4,0.067252,0.18328,0.99842,3589,2,0.79429,0.79418,1.0,16369,0
Acvr1b,4,0.067256,0.18328,0.99842,3590,3,0.027572,0.063661,0.998845,1251,1
Trhde,4,0.067256,0.18328,0.99842,3591,3,0.12608,0.20432,0.998845,4031,1
Adck3,4,0.067256,0.18328,0.99842,3592,2,0.635,0.63487,1.0,13068,0
Tlr4,4,0.067256,0.18328,0.99842,3593,2,0.014358,0.037294,0.998845,713,2
Olfr128,4,0.067256,0.18328,0.99842,3594,3,0.77995,0.77972,1.0,16072,0
Trim43a,4,0.067256,0.18328,0.99842,3595,3,0.76619,0.76601,1.0,15796,0
Cant1,4,0.067256,0.18328,0.99842,3596,3,0.14227,0.22697,0.998845,4506,1
Zfp949,4,0.067256,0.18328,0.99842,3597,3,0.55671,0.55618,0.998845,11496,1
Shroom4,4,0.067256,0.18328,0.99842,3598,2,0.26321,0.31775,0.998845,6479,1
Irak3,4,0.067256,0.18328,0.99842,3599,3,0.04261,0.085726,0.998845,1694,1
Btbd1,4,0.067256,0.18328,0.99842,3600,2,0.15023,0.23795,0.998845,4724,2
Ccm2,4,0.067256,0.18328,0.99842,3601,3,0.404,0.42119,0.998845,8677,1
Hspb7,4,0.067256,0.18328,0.99842,3602,3,0.039697,0.081546,0.998845,1602,1
Card6,4,0.067256,0.18328,0.99842,3603,3,0.82209,0.82195,1.0,16929,0
Olfr1419,4,0.067256,0.18328,0.99842,3604,2,0.036216,0.076449,0.998845,1504,2
Adipor2,4,0.067302,0.18336,0.99842,3605,3,0.48456,0.48869,0.998845,10070,1
Hsd17b10,4,0.067351,0.18344,0.99842,3606,2,0.53313,0.53325,0.998845,11004,1
Aunip,4,0.067356,0.18345,0.99842,3607,3,0.92271,0.92274,1.0,18999,0
Ppic,4,0.0674,0.18353,0.99842,3608,2,0.15271,0.24142,0.998845,4789,2
Rnf183,4,0.067712,0.18402,0.99842,3609,3,0.18688,0.26787,0.998845,5387,1
Cypt14,4,0.06779,0.18415,0.99842,3610,3,0.80264,0.80248,1.0,16529,0
Anks3,4,0.067816,0.18419,0.99842,3611,3,0.8223,0.82216,1.0,16933,0
Hgd,4,0.067838,0.18422,0.99842,3612,3,0.10172,0.17012,0.998845,3404,1
Rrn3,4,0.067926,0.18436,0.99842,3613,2,0.93207,0.93203,1.0,19192,0
Pabpc5,4,0.067929,0.18436,0.99842,3614,3,0.78702,0.78689,1.0,16216,0
Pou4f1,4,0.067929,0.18436,0.99842,3615,3,0.49156,0.49488,0.998845,10215,1
Apba1,4,0.067929,0.18436,0.99842,3616,3,0.86343,0.86323,1.0,17776,0
P2rx5,4,0.06808,0.18463,0.99842,3617,3,0.90831,0.9082,1.0,18716,0
Dopey1,4,0.068162,0.18478,0.99842,3618,3,0.85517,0.85495,1.0,17592,0
Dbn1,4,0.068162,0.18478,0.99842,3619,1,0.33429,0.36772,0.998845,7540,1
Mfn1,4,0.068162,0.18478,0.99842,3620,1,0.0097568,0.026041,0.998845,501,3
St3gal2,4,0.068162,0.18478,0.99842,3621,1,0.11338,0.18665,0.998845,3703,1
Pofut2,4,0.068162,0.18478,0.99842,3622,2,0.5204,0.52125,0.998845,10757,1
Abcb4,4,0.068162,0.18478,0.99842,3623,3,0.76931,0.76917,1.0,15865,0
Bmpr1a,4,0.068162,0.18478,0.99842,3624,1,0.097558,0.16431,0.998845,3303,2
Man1b1,4,0.068162,0.18478,0.99842,3625,2,0.084967,0.14655,0.998845,2930,2
Vps9d1,4,0.068162,0.18478,0.99842,3626,2,0.64217,0.64211,1.0,13235,0
Slc46a2,4,0.068162,0.18478,0.99842,3627,2,0.87401,0.87386,1.0,17966,0
Gramd4,4,0.068162,0.18478,0.99842,3628,2,0.52626,0.52684,0.998845,10861,1
Defb20,4,0.068162,0.18478,0.99842,3629,1,0.78847,0.78833,1.0,16251,0
Pcdh9,4,0.068162,0.18478,0.99842,3630,1,0.62038,0.62027,1.0,12765,0
Ppargc1a,4,0.068162,0.18478,0.99842,3631,2,0.68382,0.68379,1.0,14085,0
Dus2,4,0.068162,0.18478,0.99842,3632,1,0.0037884,0.011044,0.998845,225,3
Olfr1116,4,0.068162,0.18478,0.99842,3633,2,0.52106,0.52188,0.998845,10774,1
Mettl11b,4,0.068162,0.18478,0.99842,3634,2,0.18474,0.26657,0.998845,5360,1
BC053393,4,0.068162,0.18478,0.99842,3635,3,0.71554,0.71533,1.0,14753,0
4933436I01Rik,4,0.068162,0.18478,0.99842,3636,1,0.29311,0.33824,0.998845,6937,1
Dnph1,4,0.068162,0.18478,0.99842,3637,3,0.35306,0.38167,0.998845,7824,1
Pcx,4,0.068162,0.18478,0.99842,3638,2,0.39632,0.41504,0.998845,8542,1
Olfr1234,4,0.068193,0.18484,0.99842,3639,3,0.49492,0.49783,0.998845,10273,1
Gm6583,4,0.068245,0.18492,0.99842,3640,3,0.24167,0.3032,0.998845,6146,1
Yipf3,4,0.068437,0.18525,0.99842,3641,3,0.37243,0.39639,0.998845,8157,1
Glod4,4,0.068439,0.18526,0.99842,3642,3,0.93156,0.93155,1.0,19191,0
Gem,4,0.068515,0.18539,0.99842,3643,3,0.88067,0.88059,1.0,18099,0
Fgd2,4,0.068517,0.18539,0.99842,3644,3,0.93148,0.93148,1.0,19190,0
SGR000121792.1_XPR003.1,1,0.068532,0.068575,0.99842,3645,1,0.93147,0.93161,1.0,19188,0
SGR000121686.1_XPR003.1,1,0.068532,0.068575,0.99842,3646,1,0.93147,0.93161,1.0,19185,0
SGR000121892.1_XPR003.1,1,0.068532,0.068575,0.99842,3647,1,0.93147,0.93161,1.0,19189,0
SGR000121858.1_XPR003.1,1,0.068532,0.068575,0.99842,3648,1,0.93147,0.93161,1.0,19184,0
SGR000121944.1_XPR003.1,1,0.068532,0.068575,0.99842,3649,1,0.93147,0.93161,1.0,19187,0
SGR000121786.1_XPR003.1,1,0.068532,0.068575,0.99842,3650,1,0.93147,0.93161,1.0,19186,0
Pthlh,4,0.068616,0.18556,0.99842,3651,3,0.55738,0.55686,0.998845,11513,1
Prl5a1,4,0.068708,0.18572,0.99842,3652,3,0.84465,0.84445,1.0,17371,0
Wdr45,4,0.068834,0.18593,0.99842,3653,2,0.66886,0.6688,1.0,13758,0
Plcxd2,4,0.068856,0.18597,0.99842,3654,3,0.93114,0.93116,1.0,19178,0
Ppp1cc,4,0.068924,0.18607,0.99842,3655,3,0.84231,0.84211,1.0,17316,0
Tead2,4,0.068951,0.18611,0.99842,3656,2,0.76288,0.76273,1.0,15721,0
Scn1b,4,0.068998,0.18619,0.99842,3657,2,0.74417,0.74404,1.0,15334,0
Wee2,4,0.069071,0.18631,0.99842,3658,1,0.12779,0.20668,0.998845,4077,2
Hspa2,4,0.069219,0.18656,0.99842,3659,2,0.12019,0.19614,0.998845,3877,2
P2ry13,4,0.069268,0.18664,0.99842,3660,3,0.462,0.46908,0.998845,9665,1
Olfml3,4,0.06951,0.18703,0.99842,3661,2,0.32031,0.35764,0.998845,7337,1
Tvp23a,4,0.069601,0.18718,0.99842,3662,3,0.79526,0.79512,1.0,16386,0
Msh3,4,0.069601,0.18718,0.99842,3663,3,0.68822,0.68808,1.0,14187,0
Igsf21,4,0.069601,0.18718,0.99842,3664,3,0.22934,0.29513,0.998845,5973,1
Mocs1,4,0.069601,0.18718,0.99842,3665,3,0.8111,0.81097,1.0,16693,0
2015-09-01 00:00:00,4,0.069601,0.18718,0.99842,3666,3,0.51209,0.51342,0.998845,10601,1
F2rl1,4,0.069601,0.18718,0.99842,3667,3,0.73016,0.73002,1.0,15042,0
Zkscan3,4,0.069601,0.18718,0.99842,3668,3,0.28858,0.33509,0.998845,6863,1
Smcr8,4,0.069601,0.18718,0.99842,3669,3,0.77206,0.77189,1.0,15913,0
Stk40,4,0.069601,0.18718,0.99842,3670,3,0.14379,0.22906,0.998845,4540,1
4921536K21Rik,4,0.069601,0.18718,0.99842,3671,3,0.049614,0.0958,0.998845,1889,1
Thoc5,4,0.069601,0.18718,0.99842,3672,3,0.93544,0.93537,1.0,19288,0
Zkscan5,4,0.069601,0.18718,0.99842,3673,3,0.86932,0.86913,1.0,17883,0
Adamtsl5,4,0.069601,0.18718,0.99842,3674,3,0.74535,0.7452,1.0,15370,0
2510003E04Rik,4,0.069601,0.18718,0.99842,3675,3,0.41474,0.42975,0.998845,8860,1
Atp5e,4,0.069636,0.18725,0.99842,3676,3,0.8433,0.84309,1.0,17331,0
1700092M07Rik,4,0.069636,0.18725,0.99842,3677,3,0.55733,0.5568,0.998845,11512,1
Fam216b,4,0.069636,0.18725,0.99842,3678,2,0.31135,0.35123,0.998845,7207,1
Apol10b,4,0.069636,0.18725,0.99842,3679,2,0.63878,0.63868,1.0,13156,0
Igf1,4,0.069636,0.18725,0.99842,3680,3,0.89552,0.89543,1.0,18410,0
Ccl11,4,0.069636,0.18725,0.99842,3681,3,0.92625,0.92632,1.0,19074,0
Itpr2,4,0.069775,0.18749,0.99842,3682,3,0.93023,0.93024,1.0,19168,0
Akr1b3,4,0.069775,0.18749,0.99842,3683,3,0.93023,0.93024,1.0,19167,0
Tuba1a,4,0.069775,0.18749,0.99842,3684,3,0.93023,0.93024,1.0,19166,0
Jade3,4,0.069775,0.18749,0.99842,3685,3,0.93023,0.93024,1.0,19165,0
Rab30,4,0.069775,0.18749,0.99842,3686,3,0.93023,0.93024,1.0,19169,0
SGR000121677.1_XPR003.1,1,0.069861,0.069903,0.99842,3687,1,0.93014,0.93031,1.0,19163,0
SGR000121917.1_XPR003.1,1,0.069861,0.069903,0.99842,3688,1,0.93014,0.93031,1.0,19162,0
Tspan10,4,0.069878,0.18765,0.99842,3689,1,0.24784,0.30735,0.998845,6241,1
Dpep2,4,0.069955,0.18778,0.99842,3690,3,0.88575,0.88565,1.0,18196,0
Tm9sf1,4,0.06998,0.18783,0.99842,3691,2,0.048142,0.093682,0.998845,1849,2
Dnajc5g,4,0.06998,0.18783,0.99842,3692,3,0.91697,0.91693,1.0,18864,0
Mtpap,4,0.06998,0.18783,0.99842,3693,3,0.26839,0.32119,0.998845,6554,1
Bzw1,4,0.06998,0.18783,0.99842,3694,2,0.037,0.077629,0.998845,1526,2
Fam71b,4,0.06998,0.18783,0.99842,3695,3,0.78667,0.78652,1.0,16210,0
Mettl20,4,0.06998,0.18783,0.99842,3696,3,0.69303,0.69292,1.0,14291,0
Rfx6,4,0.06998,0.18783,0.99842,3697,3,0.1611,0.25177,0.998845,5019,1
Fam98c,4,0.06998,0.18783,0.99842,3698,3,0.57015,0.56967,0.998845,11782,0
Rnf44,4,0.06998,0.18783,0.99842,3699,2,0.26761,0.32068,0.998845,6538,1
Matn1,4,0.06998,0.18783,0.99842,3700,2,0.057597,0.10732,0.998845,2138,1
Ctla4,4,0.06998,0.18783,0.99842,3701,2,0.61001,0.60981,1.0,12546,0
Marf1,4,0.06998,0.18783,0.99842,3702,2,0.68031,0.68027,1.0,13991,0
Psmd11,4,0.06998,0.18783,0.99842,3703,2,0.76303,0.76289,1.0,15725,0
Bag2,4,0.06998,0.18783,0.99842,3704,3,0.68572,0.68566,1.0,14121,0
Usp53,4,0.06998,0.18783,0.99842,3705,2,0.70706,0.70692,1.0,14584,0
Zfp101,4,0.06998,0.18783,0.99842,3706,2,0.70734,0.70719,1.0,14593,0
Rbp4,4,0.06998,0.18783,0.99842,3707,3,0.9056,0.90554,1.0,18644,0
Zfand2b,4,0.06998,0.18783,0.99842,3708,3,0.42047,0.43433,0.998845,8950,1
Ascl3,4,0.06998,0.18783,0.99842,3709,3,0.39791,0.41631,0.998845,8578,1
Pabpn1,4,0.06998,0.18783,0.99842,3710,3,0.87758,0.87745,1.0,18046,0
Rnf40,4,0.06998,0.18783,0.99842,3711,3,0.85444,0.85423,1.0,17568,0
Neto1,4,0.06998,0.18783,0.99842,3712,2,0.34901,0.37864,0.998845,7767,1
1700021F05Rik,4,0.070004,0.18788,0.99842,3713,3,0.90342,0.90337,1.0,18576,0
Hmgn5,4,0.070078,0.188,0.99842,3714,2,0.86343,0.86323,1.0,17759,0
Tatdn1,4,0.070078,0.188,0.99842,3715,2,0.15252,0.24114,0.998845,4783,2
Olfr616,4,0.070152,0.18811,0.99842,3716,1,0.49802,0.50065,0.998845,10338,1
Mtdh,4,0.070225,0.18822,0.99842,3717,2,0.067941,0.12227,0.998845,2449,1
Lrrn1,4,0.070348,0.18842,0.99842,3718,1,0.066071,0.11958,0.998845,2396,1
Psmb9,4,0.070397,0.1885,0.99842,3719,1,0.61033,0.61014,1.0,12555,0
Rpusd3,4,0.070451,0.18859,0.99842,3720,2,0.639,0.6389,1.0,13162,0
SGR000122229.1_XPR003.1,1,0.070502,0.070524,0.99842,3721,1,0.9295,0.9297,1.0,19151,0
Kcnh3,4,0.070785,0.18912,0.99842,3722,3,0.41302,0.42836,0.998845,8827,1
Vmn1r209,4,0.070847,0.18922,0.99842,3723,3,0.73881,0.73863,1.0,15214,0
Wbp2nl,4,0.070891,0.1893,0.99842,3724,3,0.92911,0.92914,1.0,19150,0
Usp42,4,0.070923,0.18934,0.99842,3725,3,0.16599,0.25481,0.998845,5086,1
Tcl1b4,4,0.070959,0.18941,0.99842,3726,3,0.54009,0.53998,0.998845,11151,1
Mrto4,4,0.070959,0.18941,0.99842,3727,3,0.61001,0.60981,1.0,12547,0
Nucb2,4,0.070994,0.18947,0.99842,3728,3,0.82477,0.82465,1.0,16981,0
Ddx56,4,0.071001,0.18948,0.99842,3729,3,0.929,0.92903,1.0,19149,0
Lce1j,4,0.071039,0.18955,0.99842,3730,3,0.82278,0.82266,1.0,16942,0
Chd3,4,0.071077,0.18961,0.99842,3731,2,0.91697,0.91693,1.0,18870,0
Fam184b,4,0.071182,0.18978,0.99842,3732,3,0.89516,0.89507,1.0,18404,0
Phf19,4,0.071182,0.18978,0.99842,3733,2,0.55612,0.5556,0.998845,11483,1
Olfr221,4,0.071182,0.18978,0.99842,3734,2,0.60646,0.60623,1.0,12481,0
Trpv3,4,0.071182,0.18978,0.99842,3735,3,0.83835,0.83818,1.0,17235,0
Olfr1303,4,0.071182,0.18978,0.99842,3736,3,0.77311,0.77294,1.0,15936,0
Srrm3,4,0.071182,0.18978,0.99842,3737,3,0.30041,0.34336,0.998845,7056,1
Mrps34,4,0.071182,0.18978,0.99842,3738,3,0.50012,0.50254,0.998845,10375,1
Adck1,4,0.071182,0.18978,0.99842,3739,2,0.045666,0.090116,0.998845,1782,2
1700030K09Rik,4,0.071182,0.18978,0.99842,3740,2,0.0024579,0.0076573,0.997498,154,2
Tmem109,4,0.071182,0.18978,0.99842,3741,2,0.71893,0.71876,1.0,14825,0
Slc7a10,4,0.071182,0.18978,0.99842,3742,1,0.018914,0.04818,0.998845,927,1
Gap43,4,0.071182,0.18978,0.99842,3743,1,0.018671,0.047635,0.998845,917,2
Cope,4,0.071182,0.18978,0.99842,3744,1,0.54645,0.54611,0.998845,11286,1
Fam181a,4,0.071182,0.18978,0.99842,3745,3,0.62841,0.62833,1.0,12922,0
Tnnt2,4,0.071182,0.18978,0.99842,3746,2,0.56701,0.56654,0.998845,11724,0
Stkld1,4,0.071182,0.18978,0.99842,3747,3,0.48921,0.49278,0.998845,10163,1
Adcyap1r1,4,0.071192,0.1898,0.99842,3748,2,0.66968,0.66962,1.0,13775,0
Arl5a,4,0.071205,0.18982,0.99842,3749,2,0.031575,0.069603,0.998845,1372,2
Mettl7a3,4,0.071253,0.1899,0.99842,3750,3,0.88162,0.88153,1.0,18119,0
Fbxl13,4,0.071515,0.19035,0.99842,3751,2,0.92848,0.92855,1.0,19148,0
Tgm6,4,0.071549,0.19039,0.99842,3752,3,0.62253,0.62241,1.0,12801,0
Wdr13,4,0.071613,0.1905,0.99842,3753,2,0.76986,0.76972,1.0,15876,0
Gm21002,4,0.071821,0.19085,0.99842,3754,2,0.84533,0.8451,1.0,17387,0
Disc1,4,0.071821,0.19085,0.99842,3755,2,0.81189,0.81175,1.0,16710,0
Dnah11,4,0.071821,0.19085,0.99842,3756,3,0.88136,0.88125,1.0,18111,0
Olfr202,4,0.071917,0.19102,0.99842,3757,2,0.73851,0.73832,1.0,15209,0
Vmn1r125,3,0.07194,0.16592,0.99842,3758,2,0.2358,0.26114,0.998845,6058,1
Rem2,4,0.07204,0.19124,0.99842,3759,3,0.77163,0.77148,1.0,15906,0
Klra7,4,0.07204,0.19124,0.99842,3760,3,0.39147,0.41118,0.998845,8471,1
Tmem126a,4,0.072187,0.19146,0.99842,3761,3,0.627,0.62691,1.0,12895,0
Gphn,4,0.072187,0.19146,0.99842,3762,2,0.61559,0.61543,1.0,12657,0
SGR000121695.1_XPR003.1,1,0.072375,0.072413,0.99842,3763,1,0.92763,0.92784,1.0,19112,0
Pla2g2e,4,0.072449,0.19189,0.99842,3764,1,0.74471,0.74457,1.0,15347,0
Zfp740,4,0.072512,0.192,0.99842,3765,3,0.71611,0.7159,1.0,14766,0
Bsnd,4,0.072512,0.192,0.99842,3766,3,0.86244,0.86222,1.0,17749,0
Kank2,4,0.072512,0.192,0.99842,3767,3,0.38358,0.40494,0.998845,8346,1
Apoc1,4,0.072512,0.192,0.99842,3768,3,0.29081,0.33663,0.998845,6896,1
Echdc1,4,0.072512,0.192,0.99842,3769,3,0.65435,0.65422,1.0,13478,0
Sars,4,0.072512,0.192,0.99842,3770,3,0.92615,0.92622,1.0,19072,0
Ppfia1,4,0.072512,0.192,0.99842,3771,3,0.8433,0.84309,1.0,17349,0
Rptor,4,0.072512,0.192,0.99842,3772,3,0.35802,0.3854,0.998845,7898,1
Baiap3,4,0.072512,0.192,0.99842,3773,3,0.91697,0.91693,1.0,18857,0
Wdr92,4,0.072512,0.192,0.99842,3774,3,0.83509,0.83501,1.0,17174,0
Ces1b,4,0.072512,0.192,0.99842,3775,3,0.8242,0.82409,1.0,16970,0
Olfr846,4,0.072512,0.192,0.99842,3776,3,0.78856,0.78841,1.0,16253,0
Ctdp1,4,0.072512,0.192,0.99842,3777,3,0.1144,0.18806,0.998845,3722,1
Iqch,4,0.072512,0.192,0.99842,3778,3,0.62258,0.62247,1.0,12802,0
Minpp1,4,0.072512,0.192,0.99842,3779,3,0.11756,0.19245,0.998845,3804,1
Olfr1395,4,0.072579,0.19212,0.99842,3780,3,0.92742,0.92748,1.0,19106,0
Ppp1r26,4,0.072579,0.19212,0.99842,3781,3,0.92742,0.92748,1.0,19107,0
Dapp1,4,0.072579,0.19212,0.99842,3782,3,0.92742,0.92748,1.0,19108,0
Bpifb6,4,0.072603,0.19217,0.99842,3783,3,0.85785,0.85762,1.0,17651,0
Ctsr,4,0.072603,0.19217,0.99842,3784,1,0.83119,0.83112,1.0,17100,0
Srpk1,4,0.072603,0.19217,0.99842,3785,3,0.38775,0.40822,0.998845,8406,1
