id,num,neg|score,neg|p-value,neg|fdr,neg|rank,neg|goodsgrna,pos|score,pos|p-value,pos|fdr,pos|rank,pos|goodsgrna
FIGN,4,0.11452,0.25904,0.991716,5143,3,0.2902,0.29203,0.985705,5920,1
KIAA1407,4,0.11452,0.25904,0.991716,5144,3,0.60069,0.60038,0.985705,12229,0
NEK6,4,0.11452,0.25904,0.991716,5145,3,0.08895,0.12281,0.985705,2430,1
GFM2,4,0.11452,0.25904,0.991716,5146,2,0.26636,0.27026,0.985705,5449,1
SPANXN5,4,0.11452,0.25904,0.991716,5147,2,0.77181,0.77188,0.990024,15675,0
HCN2,4,0.11452,0.25904,0.991716,5148,2,0.14669,0.1682,0.985705,3366,1
FSCN2,4,0.11452,0.25904,0.991716,5149,3,0.47924,0.47922,0.985705,9719,0
MAK,4,0.11452,0.25904,0.991716,5150,2,0.86543,0.86576,0.997954,17443,0
VOPP1,4,0.11452,0.25904,0.991716,5151,2,0.50013,0.50003,0.985705,10175,0
KRT75,4,0.11452,0.25904,0.991716,5152,2,0.39035,0.39008,0.985705,7889,0
C17orf70,4,0.11452,0.25904,0.991716,5153,3,0.33099,0.33088,0.985705,6699,1
LIG1,4,0.11452,0.25904,0.991716,5154,2,0.38977,0.38949,0.985705,7876,0
SIRT4,4,0.11452,0.25904,0.991716,5155,2,0.54585,0.54558,0.985705,11103,0
ERF,4,0.11452,0.25904,0.991716,5156,2,0.3488,0.34835,0.985705,7042,1
OR4K17,4,0.11452,0.25904,0.991716,5157,3,0.7092,0.70922,0.986998,14441,0
ZNF354A,4,0.11452,0.25904,0.991716,5158,2,0.1637,0.18194,0.985705,3651,1
ERBB2IP,4,0.11452,0.25904,0.991716,5159,3,0.39126,0.39098,0.985705,7903,0
CACNG8,4,0.11454,0.25907,0.991716,5160,3,0.072287,0.11028,0.985705,2157,1
CHRNE,4,0.11461,0.25919,0.991716,5161,3,0.32953,0.32949,0.985705,6666,1
OR4D11,4,0.11461,0.25919,0.991716,5162,3,0.92714,0.92744,1.0,18562,0
ARRDC1,4,0.1147,0.25934,0.991716,5163,3,0.82462,0.82501,0.994743,16671,0
SUV420H1,4,0.11486,0.25959,0.991716,5164,3,0.45884,0.45869,0.985705,9270,0
GOT1L1,4,0.11486,0.25959,0.991716,5165,3,0.81847,0.81886,0.994743,16545,0
SCRN3,4,0.11494,0.25969,0.991716,5166,3,0.86225,0.86262,0.997954,17381,0
PGRMC1,4,0.115,0.25979,0.991716,5167,3,0.60806,0.60777,0.985705,12373,0
CRAMP1L,4,0.11507,0.2599,0.991716,5168,3,0.85136,0.85176,0.996688,17185,0
AGO4,4,0.11516,0.26005,0.991716,5169,3,0.74982,0.75008,0.989886,15228,0
RBM4B,4,0.11529,0.26025,0.991716,5170,3,0.77535,0.77547,0.990234,15750,0
PACS2,4,0.11565,0.26081,0.991716,5171,3,0.7513,0.75156,0.989886,15263,0
ZNF620,4,0.11566,0.26083,0.991716,5172,3,0.92334,0.92367,1.0,18484,0
SMG5,4,0.11571,0.26091,0.991716,5173,3,0.45579,0.45556,0.985705,9207,0
ACADSB,4,0.11587,0.26115,0.991716,5174,3,0.22037,0.22946,0.985705,4605,1
ABCA1,4,0.11592,0.26123,0.991716,5175,3,0.93017,0.93042,1.0,18625,0
TACR3,4,0.11625,0.26174,0.991716,5176,2,0.4744,0.47436,0.985705,9605,0
TUBB3,4,0.11625,0.26175,0.991716,5177,3,0.90862,0.90891,1.0,18230,0
LBH,4,0.1163,0.26183,0.991716,5178,3,0.40653,0.40634,0.985705,8216,0
TUBB2B,4,0.11639,0.26197,0.991716,5179,3,0.13189,0.15631,0.985705,3120,1
CYP2A13,4,0.11653,0.26218,0.991716,5180,3,0.14061,0.16332,0.985705,3270,1
SPCS1,4,0.1166,0.26229,0.991716,5181,3,0.67267,0.67254,0.986288,13714,0
SPNS1,4,0.11665,0.26237,0.991716,5182,3,0.10621,0.13622,0.985705,2697,1
ATPAF1,4,0.11672,0.26248,0.991716,5183,3,0.44007,0.43982,0.985705,8902,0
LCN10,4,0.11672,0.26248,0.991716,5184,3,0.93633,0.93657,1.0,18738,0
MAGEB3,4,0.11679,0.26259,0.991716,5185,3,0.3082,0.30891,0.985705,6254,1
EXD2,4,0.11684,0.26266,0.991716,5186,3,0.17568,0.19179,0.985705,3855,1
ASIC4,4,0.11687,0.26272,0.991716,5187,3,0.81075,0.81116,0.994386,16401,0
MAP3K7CL,4,0.11696,0.26287,0.991716,5188,2,0.45052,0.45034,0.985705,9105,0
CBL,4,0.11696,0.26287,0.991716,5189,2,0.36446,0.36403,0.985705,7371,0
CFHR2,4,0.11696,0.26287,0.991716,5190,2,0.34072,0.34026,0.985705,6877,1
SNX25,4,0.11696,0.26287,0.991716,5191,2,0.81954,0.81994,0.994743,16566,0
LATS2,4,0.11696,0.26287,0.991716,5192,3,0.73863,0.73891,0.989886,14991,0
SMTNL2,4,0.11696,0.26287,0.991716,5193,3,0.93435,0.93464,1.0,18697,0
MPZL2,4,0.11696,0.26287,0.991716,5194,2,0.82184,0.82223,0.994743,16606,0
LYPLA2,4,0.11696,0.26287,0.991716,5195,3,0.79387,0.7942,0.992732,16088,0
GRIN1,4,0.11696,0.26287,0.991716,5196,3,0.48225,0.48216,0.985705,9779,0
H2AFB2,4,0.11696,0.26287,0.991716,5197,2,0.41842,0.4182,0.985705,8457,0
SSH1,4,0.11696,0.26287,0.991716,5198,3,0.63134,0.63118,0.985939,12863,0
C15orf27,4,0.11696,0.26287,0.991716,5199,2,0.38715,0.38682,0.985705,7825,0
NDST2,4,0.11696,0.26287,0.991716,5200,2,0.53017,0.52998,0.985705,10779,0
RBM28,4,0.11696,0.26287,0.991716,5201,3,0.6668,0.66671,0.986183,13586,0
C9orf142,4,0.11696,0.26287,0.991716,5202,2,0.70624,0.70621,0.986998,14380,0
UNC13A,4,0.11696,0.26287,0.991716,5203,2,0.013352,0.026948,0.973655,540,2
KRTAP1-3,4,0.11699,0.26291,0.991716,5204,2,0.39485,0.39458,0.985705,7981,0
C17orf49,4,0.11699,0.26291,0.991716,5205,2,0.70944,0.70949,0.986998,14446,0
GPRC5A,4,0.11699,0.26291,0.991716,5206,2,0.4107,0.41053,0.985705,8295,0
C1RL,4,0.11701,0.26295,0.991716,5207,3,0.74875,0.74899,0.989886,15203,0
ITIH3,4,0.11716,0.26316,0.991716,5208,3,0.69482,0.69479,0.986998,14148,0
CHRNA3,4,0.11724,0.26329,0.991716,5209,3,0.46377,0.46367,0.985705,9367,0
TMEM17,4,0.11724,0.26329,0.991716,5210,3,0.062956,0.10315,0.985705,2011,1
PRR15L,4,0.11724,0.26329,0.991716,5211,3,0.54261,0.54234,0.985705,11029,0
S100G,4,0.11728,0.26336,0.991716,5212,3,0.85637,0.8568,0.997638,17271,0
C14orf2,4,0.11735,0.26346,0.991716,5213,1,0.058892,0.10007,0.985705,1951,1
RNF11,4,0.11735,0.26346,0.991716,5214,2,0.24542,0.25146,0.985705,5050,1
RHBDL1,4,0.11735,0.26346,0.991716,5215,3,0.27128,0.27472,0.985705,5550,1
NSFL1C,4,0.11735,0.26346,0.991716,5216,2,0.69034,0.69025,0.986998,14056,0
IRF6,4,0.11735,0.26346,0.991716,5217,1,0.43366,0.43342,0.985705,8768,0
NXPH2,4,0.11735,0.26346,0.991716,5218,2,0.53416,0.53391,0.985705,10867,0
GSTA1,4,0.11735,0.26346,0.991716,5219,2,0.23577,0.24295,0.985705,4884,1
ISLR,4,0.11735,0.26346,0.991716,5220,2,0.033106,0.060005,0.985705,1179,1
CIITA,4,0.11735,0.26346,0.991716,5221,1,0.23422,0.24161,0.985705,4860,1
GJA4,4,0.11735,0.26346,0.991716,5222,1,0.49006,0.48989,0.985705,9954,0
TTC25,4,0.11735,0.26346,0.991716,5223,3,0.91278,0.91308,1.0,18299,0
CCDC3,4,0.11735,0.26346,0.991716,5224,2,0.80868,0.80904,0.99411,16367,0
CST3,4,0.11735,0.26346,0.991716,5225,1,0.46404,0.46392,0.985705,9374,0
SLC15A1,4,0.11735,0.26346,0.991716,5226,2,0.3756,0.37521,0.985705,7602,0
TESC,4,0.11735,0.26346,0.991716,5227,2,0.24537,0.25142,0.985705,5049,1
TMEM187,4,0.11735,0.26346,0.991716,5228,2,0.4296,0.42936,0.985705,8689,0
ASPG,4,0.11735,0.26346,0.991716,5229,3,0.66013,0.66,0.986183,13457,0
USP18,4,0.11735,0.26346,0.991716,5230,2,0.031412,0.057192,0.985705,1126,1
AFG3L2,4,0.11735,0.26346,0.991716,5231,2,0.15312,0.17337,0.985705,3465,1
CREB3L1,4,0.11735,0.26346,0.991716,5232,1,0.58037,0.58015,0.985705,11824,0
ZNF440,4,0.11735,0.26346,0.991716,5233,1,0.56263,0.56234,0.985705,11447,0
DLGAP4,4,0.11735,0.26346,0.991716,5234,2,0.84601,0.84634,0.996564,17077,0
RNF41,4,0.11735,0.26346,0.991716,5235,2,0.26188,0.26618,0.985705,5360,1
C17orf97,4,0.11735,0.26346,0.991716,5236,2,0.8194,0.81979,0.994743,16561,0
USP46,4,0.11735,0.26346,0.991716,5237,1,0.0095903,0.020739,0.973647,419,2
GRIA1,4,0.11735,0.26346,0.991716,5238,3,0.8423,0.84265,0.996199,17010,0
KRTAP4-7,4,0.11735,0.26346,0.991716,5239,3,0.86179,0.86215,0.997954,17372,0
FAM133A,4,0.11735,0.26346,0.991716,5240,2,0.51657,0.51648,0.985705,10513,0
YAE1D1,4,0.11735,0.26346,0.991716,5241,2,0.056025,0.097024,0.985705,1895,1
CCDC12,4,0.11735,0.26346,0.991716,5242,1,0.013604,0.027359,0.973655,549,2
CYYR1,4,0.11735,0.26346,0.991716,5243,1,0.030366,0.05547,0.985705,1092,2
HOXB2,4,0.11735,0.26346,0.991716,5244,2,0.48061,0.48056,0.985705,9744,0
HNRNPM,4,0.11735,0.26346,0.991716,5245,2,0.78614,0.78642,0.991079,15957,0
COMT,4,0.11735,0.26346,0.991716,5246,2,0.042201,0.07481,0.985705,1443,2
OXGR1,4,0.11735,0.26346,0.991716,5247,3,0.63428,0.63416,0.985939,12920,0
ATXN2L,4,0.11735,0.26346,0.991716,5248,3,0.55726,0.55698,0.985705,11345,0
SLC29A1,4,0.11735,0.26346,0.991716,5249,1,0.052232,0.090923,0.985705,1773,2
LPPR2,4,0.11735,0.26346,0.991716,5250,3,0.16153,0.18024,0.985705,3608,1
SUN2,4,0.11735,0.26346,0.991716,5251,3,0.8323,0.83266,0.995089,16826,0
ENPEP,4,0.11735,0.26346,0.991716,5252,2,0.69502,0.69501,0.986998,14153,0
CYP17A1,4,0.11735,0.26346,0.991716,5253,3,0.084455,0.11938,0.985705,2358,1
TAGLN,4,0.11735,0.26346,0.991716,5254,3,0.78719,0.78747,0.991334,15976,0
KLB,4,0.11735,0.26346,0.991716,5255,2,0.8983,0.89855,1.0,18056,0
DYNC1H1,4,0.11735,0.26346,0.991716,5256,3,0.88394,0.88425,0.999069,17792,0
GLMP,4,0.11735,0.26346,0.991716,5257,2,0.89019,0.89043,0.999595,17912,0
NETO2,4,0.11735,0.26346,0.991716,5258,2,0.017064,0.033225,0.977747,671,2
LCE1C,4,0.11735,0.26346,0.991716,5259,3,0.78365,0.7839,0.990831,15908,0
PARP1,4,0.11735,0.26346,0.991716,5260,2,0.7421,0.74238,0.989886,15058,0
QRICH2,4,0.11735,0.26346,0.991716,5261,2,0.3534,0.35294,0.985705,7136,1
GNB1,4,0.11735,0.26346,0.991716,5262,3,0.77175,0.77182,0.990024,15674,0
U2AF1L4,4,0.11735,0.26346,0.991716,5263,2,0.047751,0.083754,0.985705,1629,2
COX4I2,4,0.11735,0.26346,0.991716,5264,3,0.77681,0.77696,0.990626,15774,0
ATP8A2,4,0.11735,0.26346,0.991716,5265,3,0.9356,0.93588,1.0,18719,0
DEFB105A,4,0.11735,0.26346,0.991716,5266,2,0.77119,0.77126,0.990024,15659,0
ZNF232,4,0.11735,0.26346,0.991716,5267,2,0.51466,0.51452,0.985705,10467,0
ABT1,4,0.11735,0.26346,0.991716,5268,3,0.371,0.37059,0.985705,7505,0
C16orf78,4,0.11735,0.26346,0.991716,5269,2,0.092354,0.1254,0.985705,2479,1
FUT6,4,0.11735,0.26346,0.991716,5270,1,0.11871,0.14586,0.985705,2898,1
CCDC89,4,0.11735,0.26346,0.991716,5271,3,0.12125,0.14784,0.985705,2942,1
TEKT5,4,0.11735,0.26346,0.991716,5272,2,0.56559,0.56534,0.985705,11507,0
KLHL36,4,0.11735,0.26346,0.991716,5273,3,0.90424,0.90446,1.0,18157,0
UPB1,4,0.11735,0.26346,0.991716,5274,2,0.39691,0.39665,0.985705,8020,0
GRIK1,4,0.11735,0.26346,0.991716,5275,2,0.23871,0.24553,0.985705,4937,1
AMELX,4,0.11735,0.26346,0.991716,5276,3,0.42106,0.42079,0.985705,8516,0
PET117,4,0.11735,0.26346,0.991716,5277,3,0.70951,0.70956,0.986998,14448,0
HPGDS,4,0.11735,0.26346,0.991716,5278,2,0.043219,0.076427,0.985705,1477,1
SSX2B,4,0.11735,0.26346,0.991716,5279,3,0.93605,0.93633,1.0,18730,0
CARHSP1,4,0.11735,0.26346,0.991716,5280,3,0.15692,0.1765,0.985705,3527,1
KIAA1109,4,0.11735,0.26346,0.991716,5281,3,0.63288,0.63278,0.985939,12897,0
TAS1R1,4,0.11735,0.26346,0.991716,5282,2,0.43965,0.43939,0.985705,8895,0
FBXO7,4,0.11735,0.26346,0.991716,5283,1,0.30884,0.30954,0.985705,6266,1
WDR63,4,0.11735,0.26346,0.991716,5284,1,0.14576,0.16743,0.985705,3351,1
CFH,4,0.11735,0.26346,0.991716,5285,2,0.49852,0.49837,0.985705,10139,0
TMEM101,4,0.11735,0.26346,0.991716,5286,3,0.38686,0.38652,0.985705,7820,0
DSG4,4,0.11735,0.26346,0.991716,5287,2,0.15655,0.17618,0.985705,3517,1
KTN1,4,0.11735,0.26346,0.991716,5288,1,0.23631,0.24343,0.985705,4896,1
HIST1H2AM,4,0.11735,0.26346,0.991716,5289,2,0.8069,0.80728,0.993811,16335,0
FOXI3,4,0.11735,0.26346,0.991716,5290,2,0.029357,0.053793,0.985705,1065,1
TGIF2LX,4,0.11735,0.26346,0.991716,5291,3,0.6092,0.60892,0.985705,12395,0
DNAJC17,4,0.11739,0.26353,0.991771,5292,3,0.63188,0.63172,0.985939,12875,0
KRBOX1,4,0.11758,0.26381,0.992673,5293,3,0.88242,0.88274,0.999069,17759,0
KRT1,4,0.11786,0.26424,0.993888,5294,3,0.28961,0.2915,0.985705,5910,1
CECR2,4,0.11807,0.26456,0.994925,5295,3,0.22355,0.23224,0.985705,4663,1
RPE,4,0.11818,0.26472,0.995344,5296,3,0.86662,0.8669,0.997955,17470,0
AIF1,4,0.11824,0.26483,0.995545,5297,3,0.93393,0.93421,1.0,18691,0
IRF7,4,0.11832,0.26495,0.995825,5298,3,0.88021,0.88053,0.999069,17724,0
RMND5A,4,0.11847,0.26519,0.996538,5299,3,0.47466,0.47461,0.985705,9611,0
ILKAP,4,0.11852,0.26525,0.996585,5300,3,0.91205,0.91235,1.0,18290,0
C10orf54,4,0.11858,0.26535,0.996754,5301,3,0.68091,0.68078,0.986998,13861,0
RADIL,4,0.11889,0.26584,0.996806,5302,3,0.58547,0.58526,0.985705,11929,0
GALNT2,4,0.11898,0.26598,0.996806,5303,3,0.54451,0.54424,0.985705,11072,0
GNG8,4,0.11932,0.26652,0.996806,5304,3,0.68825,0.68811,0.986998,14014,0
KIF9,4,0.1194,0.26665,0.996806,5305,2,0.78292,0.78316,0.990831,15892,0
SOD2,4,0.1194,0.26665,0.996806,5306,3,0.70213,0.70214,0.986998,14295,0
PLEKHO2,4,0.1194,0.26665,0.996806,5307,2,0.58878,0.58851,0.985705,12004,0
RPS2,4,0.1194,0.26665,0.996806,5308,3,0.57061,0.5704,0.985705,11612,0
TRIM24,4,0.1194,0.26665,0.996806,5309,2,0.62285,0.62269,0.985705,12703,0
SCYL1,4,0.1194,0.26665,0.996806,5310,2,0.86291,0.86324,0.997954,17392,0
BCAR1,4,0.1194,0.26665,0.996806,5311,3,0.7404,0.74069,0.989886,15020,0
C14orf1,4,0.1194,0.26665,0.996806,5312,2,0.13651,0.16006,0.985705,3200,1
PEBP4,4,0.1194,0.26665,0.996806,5313,3,0.5903,0.59003,0.985705,12035,0
SDAD1,4,0.1194,0.26665,0.996806,5314,2,0.037457,0.06708,0.985705,1294,1
TRAF5,4,0.1194,0.26665,0.996806,5315,2,0.43081,0.43056,0.985705,8717,0
KIAA1683,4,0.1194,0.26665,0.996806,5316,3,0.72025,0.72044,0.988213,14661,0
PGBD3,4,0.1194,0.26665,0.996806,5317,2,0.87848,0.87884,0.999069,17682,0
AGTR1,4,0.1194,0.26665,0.996806,5318,3,0.67408,0.67393,0.986751,13736,0
BRD1,4,0.1194,0.26665,0.996806,5319,3,0.91283,0.91312,1.0,18300,0
LOC388813,4,0.1194,0.26665,0.996806,5320,3,0.33454,0.33428,0.985705,6761,1
SLCO2B1,4,0.1194,0.26665,0.996806,5321,3,0.75627,0.7565,0.989886,15359,0
SEPHS1,4,0.1194,0.26665,0.996806,5322,3,0.04057,0.072176,0.985705,1391,1
SLC6A9,4,0.1194,0.26665,0.996806,5323,3,0.46971,0.46961,0.985705,9493,0
PLEKHA4,4,0.1194,0.26665,0.996806,5324,3,0.22412,0.2327,0.985705,4674,1
TLCD2,4,0.1194,0.26665,0.996806,5325,2,0.67695,0.67682,0.986998,13786,0
PRAP1,4,0.1194,0.26665,0.996806,5326,2,0.33514,0.33486,0.985705,6770,1
SNRPB2,4,0.1194,0.26665,0.996806,5327,2,0.59967,0.5994,0.985705,12206,0
MCM9,4,0.11944,0.26672,0.996878,5328,3,0.77714,0.77729,0.990626,15777,0
VPREB3,4,0.11968,0.26709,0.997537,5329,2,0.4824,0.48232,0.985705,9785,0
ZNF566,4,0.11968,0.26709,0.997537,5330,2,0.79159,0.79187,0.992629,16043,0
PSMA6,4,0.11968,0.26709,0.997537,5331,2,0.74905,0.74933,0.989886,15211,0
SLA,4,0.11968,0.26709,0.997537,5332,2,0.86143,0.86179,0.997954,17359,0
ACACA,4,0.11979,0.26726,0.997981,5333,3,0.76935,0.76943,0.990024,15625,0
MKL2,4,0.11999,0.26756,0.99815,5334,3,0.62295,0.62278,0.985705,12706,0
ARHGAP5,4,0.12014,0.2678,0.99815,5335,3,0.52763,0.52749,0.985705,10732,0
MMP7,4,0.12022,0.26791,0.99815,5336,3,0.89419,0.89438,1.0,17985,0
HEXA,4,0.12027,0.26799,0.99815,5337,3,0.87973,0.88004,0.999069,17713,0
MED27,4,0.12027,0.26799,0.99815,5338,3,0.36728,0.36688,0.985705,7427,0
PON1,4,0.12029,0.26802,0.99815,5339,3,0.76201,0.76214,0.989886,15484,0
CD300LB,4,0.12034,0.2681,0.99815,5340,1,0.16165,0.18032,0.985705,3610,1
UBE2A,4,0.12034,0.2681,0.99815,5341,1,0.52118,0.52103,0.985705,10608,0
EPB42,4,0.12034,0.2681,0.99815,5342,2,0.75129,0.75154,0.989886,15262,0
FEZF1,4,0.12034,0.2681,0.99815,5343,1,0.13017,0.15493,0.985705,3091,1
STXBP5,4,0.12034,0.2681,0.99815,5344,2,0.32588,0.32594,0.985705,6590,0
IL1RAP,4,0.12034,0.2681,0.99815,5345,2,0.66289,0.66274,0.986183,13511,0
ANKRD39,4,0.12034,0.2681,0.99815,5346,1,0.22818,0.23622,0.985705,4749,1
FGF12,4,0.12034,0.2681,0.99815,5347,2,0.47673,0.47669,0.985705,9657,0
NR2C2AP,4,0.12034,0.2681,0.99815,5348,2,0.61394,0.61369,0.985705,12495,0
ZNF594,4,0.12034,0.2681,0.99815,5349,1,0.49338,0.49321,0.985705,10033,0
PKD2L1,4,0.12041,0.26821,0.998367,5350,3,0.067904,0.10696,0.985705,2089,1
SEC24C,4,0.12044,0.26826,0.998367,5351,3,0.90667,0.90698,1.0,18196,0
SMURF1,4,0.12049,0.26832,0.998405,5352,3,0.90445,0.90468,1.0,18160,0
TMEM56-RWDD3,4,0.12056,0.26843,0.998425,5353,3,0.68897,0.68883,0.986998,14029,0
KANK1,4,0.12059,0.26847,0.998425,5354,3,0.4218,0.42154,0.985705,8531,0
C4BPB,4,0.12078,0.26875,0.999294,5355,3,0.7175,0.71763,0.987841,14610,0
CHAT,4,0.12084,0.26887,0.999351,5356,3,0.17816,0.19381,0.985705,3900,1
EEF1B2,4,0.12084,0.26887,0.999351,5357,3,0.77775,0.77792,0.990626,15790,0
GAP43,4,0.12095,0.26902,0.999504,5358,3,0.5526,0.55231,0.985705,11257,0
NUP205,4,0.12102,0.26913,0.999504,5359,3,0.63009,0.62993,0.985939,12841,0
DEFB119,4,0.12102,0.26913,0.999504,5360,3,0.36998,0.36955,0.985705,7486,0
PAK6,4,0.12104,0.26917,0.999504,5361,2,0.58092,0.58067,0.985705,11840,0
HHIPL1,4,0.12107,0.26921,0.999504,5362,3,0.91667,0.917,1.0,18355,0
OR1J4,4,0.12137,0.26969,0.999739,5363,3,0.51666,0.51656,0.985705,10516,0
FN1,4,0.12137,0.26969,0.999739,5364,3,0.75914,0.75933,0.989886,15417,0
ZNF397,4,0.12188,0.27045,0.999739,5365,3,0.87812,0.87845,0.999069,17674,0
ZBTB21,4,0.1219,0.27048,0.999739,5366,3,0.59166,0.59135,0.985705,12063,0
RMDN3,4,0.12198,0.27061,0.999739,5367,2,0.1094,0.13868,0.985705,2750,1
MLF1,4,0.12198,0.27061,0.999739,5368,2,0.027968,0.051515,0.985705,1022,1
NUTM2A,4,0.12198,0.27061,0.999739,5369,2,0.203,0.21467,0.985705,4327,1
GLTSCR1L,4,0.12198,0.27061,0.999739,5370,2,0.90163,0.90191,1.0,18115,0
NCOR2,4,0.12198,0.27061,0.999739,5371,2,0.39062,0.39036,0.985705,7895,0
KANSL2,4,0.12198,0.27061,0.999739,5372,3,0.10694,0.13678,0.985705,2708,1
ASB11,4,0.12198,0.27061,0.999739,5373,3,0.58015,0.57994,0.985705,11822,0
ODF3L2,4,0.12198,0.27061,0.999739,5374,2,0.005579,0.013852,0.973647,278,2
ZNF568,4,0.12198,0.27061,0.999739,5375,2,0.76235,0.76247,0.989886,15489,0
CFAP221,4,0.12198,0.27061,0.999739,5376,2,0.53052,0.53032,0.985705,10786,0
PGBD1,4,0.12198,0.27061,0.999739,5377,3,0.43232,0.43205,0.985705,8740,0
ARFGAP1,4,0.12198,0.27062,0.999739,5378,3,0.92267,0.92299,1.0,18473,0
PKD1L2,4,0.12198,0.27062,0.999739,5379,3,0.77206,0.77213,0.990024,15680,0
PACSIN2,4,0.12208,0.27077,0.999739,5380,3,0.41165,0.41149,0.985705,8318,0
CCNB1IP1,4,0.12215,0.27088,0.999739,5381,3,0.90691,0.90722,1.0,18201,0
SGSH,4,0.12221,0.27096,0.999739,5382,3,0.91306,0.91336,1.0,18304,0
RAC1,4,0.12226,0.27103,0.999739,5383,3,0.89315,0.89337,0.999665,17972,0
ITSN2,4,0.12242,0.27129,0.999739,5384,3,0.35932,0.3589,0.985705,7260,0
ZNF277,4,0.12255,0.27148,0.999739,5385,3,0.71173,0.71181,0.986998,14496,0
OR2C1,4,0.12255,0.27148,0.999739,5386,3,0.69427,0.69425,0.986998,14136,0
DNAJA2,4,0.12269,0.2717,0.999739,5387,3,0.54084,0.54058,0.985705,10996,0
controlguide367,1,0.12287,0.12283,0.909619,5388,1,0.87713,0.87751,0.999069,17654,0
PI4K2A,4,0.12296,0.2721,0.999739,5389,3,0.27338,0.27662,0.985705,5598,1
LYPD6,4,0.12297,0.27213,0.999739,5390,3,0.91917,0.91946,1.0,18408,0
CBLL1,4,0.12319,0.27249,0.999739,5391,3,0.89675,0.897,1.0,18025,0
MBNL1,4,0.12329,0.27265,0.999739,5392,3,0.57225,0.57206,0.985705,11645,0
VANGL2,4,0.12332,0.2727,0.999739,5393,3,0.30055,0.3018,0.985705,6103,1
LGI2,4,0.12346,0.27291,0.999739,5394,2,0.81702,0.8174,0.994743,16515,0
GLT8D1,4,0.12346,0.27291,0.999739,5395,2,0.31255,0.31312,0.985705,6340,0
MAMDC4,4,0.12346,0.27291,0.999739,5396,2,0.12674,0.15218,0.985705,3031,1
ARSB,4,0.12358,0.2731,0.999739,5397,3,0.42503,0.42476,0.985705,8598,0
GRIN2C,4,0.12376,0.27336,0.999739,5398,3,0.80067,0.80105,0.993673,16213,0
VPS37C,4,0.12384,0.27346,0.999739,5399,3,0.23884,0.24563,0.985705,4941,1
RNASE11,4,0.12391,0.27357,0.999739,5400,3,0.49989,0.49979,0.985705,10169,0
DOCK1,4,0.12419,0.27401,0.999739,5401,3,0.89441,0.89462,1.0,17989,0
ADM5,4,0.12427,0.27413,0.999739,5402,3,0.87573,0.87607,0.999069,17626,0
ANP32D,4,0.12443,0.27439,0.999739,5403,2,0.29284,0.29451,0.985705,5967,1
THSD7B,4,0.12443,0.27439,0.999739,5404,2,0.12492,0.15073,0.985705,2997,1
CT47A9,4,0.12443,0.27439,0.999739,5405,3,0.44569,0.44543,0.985705,9012,0
HSD17B4,4,0.12443,0.27439,0.999739,5406,2,0.77437,0.77448,0.990037,15731,0
KDELR1,4,0.12443,0.27439,0.999739,5407,3,0.87996,0.88028,0.999069,17720,0
PLA2G4F,4,0.12443,0.27439,0.999739,5408,2,0.59843,0.59814,0.985705,12187,0
AOAH,4,0.12443,0.27439,0.999739,5409,3,0.68132,0.6812,0.986998,13870,0
CLNS1A,4,0.12443,0.27439,0.999739,5410,2,0.69781,0.69782,0.986998,14206,0
ITCH,4,0.12443,0.27439,0.999739,5411,2,0.38324,0.38287,0.985705,7742,0
RNF20,4,0.12443,0.27439,0.999739,5412,3,0.016696,0.032602,0.977747,656,1
NOX4,4,0.12443,0.27439,0.999739,5413,2,0.32437,0.32449,0.985705,6558,1
SOST,4,0.12443,0.27439,0.999739,5414,3,0.32692,0.32696,0.985705,6614,1
TGFB2,4,0.12443,0.27439,0.999739,5415,3,0.30504,0.30594,0.985705,6194,1
TNKS2,4,0.12443,0.27439,0.999739,5416,2,0.15082,0.17153,0.985705,3427,1
GPHN,4,0.12443,0.27439,0.999739,5417,2,0.23472,0.24202,0.985705,4869,1
MAGED2,4,0.12449,0.27448,0.999739,5418,3,0.92336,0.92369,1.0,18485,0
SLC13A1,4,0.12449,0.27448,0.999739,5419,3,0.74911,0.74939,0.989886,15214,0
TFB1M,4,0.12479,0.27495,0.999739,5420,3,0.90603,0.90632,1.0,18186,0
FOXN2,4,0.12481,0.27496,0.999739,5421,2,0.65782,0.65772,0.985939,13414,0
HMX1,4,0.12481,0.27496,0.999739,5422,2,0.4903,0.49012,0.985705,9963,0
EDARADD,4,0.12484,0.27501,0.999739,5423,3,0.91373,0.91403,1.0,18315,0
MORN5,4,0.12511,0.27541,0.999739,5424,3,0.065308,0.10497,0.985705,2046,1
ZNF256,4,0.12516,0.27549,0.999739,5425,3,0.60702,0.60673,0.985705,12348,0
FMO2,4,0.12517,0.27551,0.999739,5426,3,0.85107,0.85146,0.996688,17178,0
controlguide114,1,0.12521,0.12516,0.909619,5427,1,0.87479,0.87518,0.999069,17609,0
DARS,4,0.12521,0.27557,0.999739,5428,3,0.507,0.50688,0.985705,10306,0
ARHGEF5,4,0.12523,0.2756,0.999739,5429,3,0.48212,0.48204,0.985705,9776,0
CNTD2,4,0.12542,0.27589,0.999739,5430,3,0.094113,0.12676,0.985705,2508,1
BANF2,4,0.12562,0.27617,0.999739,5431,3,0.098938,0.13051,0.985705,2585,1
AKAP9,4,0.12566,0.27622,0.999739,5432,3,0.48327,0.48319,0.985705,9808,0
EXOSC9,4,0.1258,0.27645,0.999739,5433,3,0.8503,0.85069,0.996688,17159,0
