id,num,neg|score,neg|p-value,neg|fdr,neg|rank,neg|goodsgrna,pos|score,pos|p-value,pos|fdr,pos|rank,pos|goodsgrna
Olfr1337,4,1.8166e-06,5.508e-06,0.113861,1,3,0.87615,0.88834,0.999686,18214,1
Prl,4,2.523e-05,9.4594e-05,0.570259,2,2,0.46974,0.6362,0.998923,13151,2
Sncg,4,3.1014e-05,0.00011567,0.570259,3,3,0.75356,0.82749,0.999686,16970,1
Clcn1,4,4.2432e-05,0.00014776,0.570259,4,3,0.59795,0.73445,0.999686,15084,1
Mrpl38,4,7.5688e-05,0.00026654,0.570259,5,2,0.51753,0.67274,0.999686,13844,2
Wfdc6b,4,9.5266e-05,0.00033072,0.570259,6,4,0.99923,0.99862,0.999686,20642,0
1700084C01Rik,4,0.00010814,0.00037718,0.570259,7,2,0.60596,0.74084,0.999686,15222,2
Idh2,4,0.00011704,0.00041693,0.570259,8,4,0.99789,0.99727,0.999686,20603,0
Vmn1r34,4,0.00011737,0.00041837,0.570259,9,4,0.99988,0.99925,0.999686,20659,0
Zar1l,4,0.00012539,0.0004495,0.570259,10,4,0.99865,0.99804,0.999686,20624,0
Psmb3,4,0.00012614,0.0004519,0.570259,11,2,0.75015,0.82618,0.999686,16934,1
Ntpcr,4,0.00012746,0.000461,0.570259,12,2,0.15269,0.30706,0.989518,6365,2
Rab8a,4,0.00013759,0.00049596,0.570259,13,3,0.91527,0.91648,0.999686,18816,1
Cyp2j9,4,0.00013814,0.00049692,0.570259,14,4,0.99986,0.99923,0.999686,20658,0
Hps4,4,0.00013859,0.00049788,0.570259,15,4,0.99986,0.99923,0.999686,20657,0
Psmd14,4,0.00014124,0.00050602,0.570259,16,3,0.67139,0.7929,0.999686,16279,1
Saa3,4,0.000158,0.00057451,0.570259,17,4,0.99984,0.99922,0.999686,20656,0
Isca2,4,0.00016844,0.00061139,0.570259,18,3,0.055498,0.15241,0.979031,3217,1
Tfcp2l1,4,0.0001766,0.00063486,0.570259,19,1,0.12891,0.27201,0.987115,5693,2
Olfr1222,4,0.00017895,0.00064587,0.570259,20,2,0.34601,0.54324,0.996996,11232,2
BC051665,4,0.00017989,0.0006497,0.570259,21,4,0.99982,0.99919,0.999686,20655,0
Numa1,4,0.00018362,0.00066359,0.570259,22,4,0.99272,0.99207,0.999686,20488,0
Mrgprh,4,0.00018669,0.00067174,0.570259,23,4,0.99981,0.99919,0.999686,20654,0
Kdsr,4,0.00019317,0.00069712,0.570259,24,3,0.90497,0.90831,0.999686,18636,1
Hrnr,4,0.00019909,0.00071724,0.570259,25,3,0.7501,0.82616,0.999686,16933,1
Rangap1,4,0.00019918,0.00071724,0.570259,26,4,0.99911,0.9985,0.999686,20636,0
Gm4894,4,0.00022705,0.00082141,0.628896,27,1,0.54381,0.69255,0.999686,14248,2
Vmn2r1,4,0.00027342,0.0010013,0.652599,28,4,0.99973,0.99911,0.999686,20653,0
Ceacam14,4,0.00027494,0.0010101,0.652599,29,3,0.80082,0.84789,0.999686,17384,1
Grin3b,4,0.0002775,0.0010185,0.652599,30,3,0.71559,0.81313,0.999686,16680,1
Idua,4,0.0002896,0.0010606,0.652599,31,4,0.99971,0.99909,0.999686,20652,0
Bcar1,4,0.00029039,0.0010645,0.652599,32,4,0.98741,0.98687,0.999686,20338,0
Prss44,4,0.00029061,0.0010659,0.652599,33,4,0.99971,0.99909,0.999686,20651,0
Bdp1,4,0.00029416,0.0010808,0.652599,34,4,0.99971,0.99908,0.999686,20650,0
D2Wsu81e,4,0.00030887,0.0011282,0.652599,35,2,0.33359,0.53398,0.996996,11056,2
Nmur1,4,0.00032074,0.0011679,0.652599,36,4,0.99968,0.99906,0.999686,20649,0
Tcaf1,4,0.00032795,0.0011948,0.652599,37,1,0.1673,0.32824,0.989518,6777,3
Olfr601,4,0.00033382,0.0012106,0.652599,38,4,0.99967,0.99905,0.999686,20648,0
C2cd2,4,0.00034765,0.0012589,0.652599,39,2,0.43659,0.61123,0.998923,12642,1
Cox5b,4,0.00034879,0.0012628,0.652599,40,4,0.97568,0.97526,0.999686,20054,0
Krt6b,4,0.00037839,0.0013528,0.682082,41,3,0.94965,0.94897,0.999686,19458,0
Nwd1,4,0.0003887,0.0013868,0.682579,42,2,0.47229,0.63813,0.998923,13195,2
Itgb1bp2,4,0.00042884,0.0015257,0.733479,43,3,0.45416,0.62448,0.998923,12900,1
Scgb2b24,4,0.00045388,0.0016124,0.736077,44,2,0.24394,0.43367,0.989518,9031,2
Slc25a16,4,0.00046295,0.0016479,0.736077,45,3,0.74765,0.82522,0.999686,16914,1
Lbh,4,0.00046962,0.0016732,0.736077,46,3,0.90802,0.91061,0.999686,18669,1
E330014E10Rik,4,0.0004739,0.0016924,0.736077,47,4,0.99849,0.99786,0.999686,20621,0
Olfr651,4,0.00047928,0.0017092,0.736077,48,1,0.15706,0.31343,0.989518,6482,3
Dusp12,4,0.00049119,0.0017556,0.740655,49,3,0.90663,0.90956,0.999686,18651,1
Fkbp11,4,0.00050671,0.0018073,0.747228,50,2,0.44925,0.62078,0.998923,12815,2
Pqlc3,4,0.00052972,0.0018859,0.758854,51,2,0.16205,0.32069,0.989518,6632,2
Ntsr1,4,0.00053809,0.0019089,0.758854,52,3,0.94013,0.93946,0.999686,19262,0
Rmdn2,4,0.00055989,0.0019759,0.770689,53,3,0.88519,0.89417,0.999686,18335,1
Sertad4,4,0.00058016,0.0020387,0.780436,54,3,0.45378,0.62418,0.998923,12896,1
Pcdha7,4,0.00060182,0.0021091,0.787571,55,4,0.9994,0.99878,0.999686,20647,0
Sntg1,4,0.00060952,0.0021335,0.787571,56,4,0.99939,0.99877,0.999686,20646,0
Olfr1504,4,0.0006306,0.0022197,0.789677,57,1,0.16808,0.32942,0.989518,6804,3
Lemd1,4,0.00063356,0.0022283,0.789677,58,3,0.76886,0.83383,0.999686,17096,1
Gm11757,4,0.00064553,0.0022695,0.789677,59,4,0.96477,0.96431,0.999686,19793,0
Mup19,2,0.00066848,0.002349,0.789677,60,1,0.57431,0.71603,0.999686,14726,1
Olfr606,4,0.00068103,0.0023941,0.789677,61,2,0.018664,0.057428,0.966668,1215,2
Cyp39a1,4,0.00068598,0.0024156,0.789677,62,4,0.99931,0.9987,0.999686,20645,0
Mettl25,4,0.00071471,0.0025191,0.789677,63,4,0.97768,0.97719,0.999686,20112,0
1700007K09Rik,4,0.00072307,0.0025502,0.789677,64,4,0.99928,0.99866,0.999686,20644,0
Dpp3,4,0.00072363,0.0025521,0.789677,65,4,0.99928,0.99866,0.999686,20643,0
Slc16a5,4,0.00072831,0.002566,0.789677,66,3,0.43695,0.61151,0.998923,12647,1
Htr1b,4,0.00073147,0.0025732,0.789677,67,3,0.069201,0.17875,0.979063,3745,1
Sbf1,4,0.00073758,0.0025976,0.789677,68,3,0.48631,0.64881,0.999246,13412,1
Olfr884,4,0.00075845,0.0026743,0.801191,69,3,0.38303,0.57089,0.996996,11799,1
Megf6,4,0.0007819,0.0027686,0.805136,70,2,0.53209,0.68366,0.999686,14063,2
Ces1g,4,0.00079479,0.0028031,0.805136,71,4,0.99921,0.99859,0.999686,20641,0
Medag,4,0.00080741,0.002839,0.805136,72,4,0.99919,0.99858,0.999686,20640,0
Xylt1,4,0.00083233,0.0029259,0.805136,73,3,0.89949,0.90419,0.999686,18537,1
Gulo,4,0.00083892,0.002952,0.805136,74,4,0.99916,0.99855,0.999686,20639,0
Higd1c,4,0.0008433,0.0029736,0.805136,75,3,0.21085,0.38915,0.989518,8061,1
Lig4,4,0.00084537,0.0029822,0.805136,76,4,0.99112,0.99054,0.999686,20447,0
Kat8,4,0.0008595,0.0030354,0.805136,77,4,0.99914,0.99853,0.999686,20638,0
Sec23a,4,0.00087083,0.0030751,0.805136,78,4,0.99913,0.99852,0.999686,20637,0
Nrep,4,0.00087539,0.0030919,0.805136,79,3,0.043841,0.12414,0.974028,2607,1
Armc3,4,0.00088275,0.0031159,0.805136,80,3,0.88854,0.89642,0.999686,18382,1
Sptssa,4,0.00093318,0.0032801,0.837123,81,2,0.55175,0.69862,0.999686,14368,1
Efnb1,4,0.0009836,0.0034722,0.861494,82,1,0.083274,0.20139,0.979063,4221,3
Poc1a,4,0.00099898,0.0035278,0.861494,83,4,0.999,0.99839,0.999686,20635,0
A330050F15Rik,4,0.0010138,0.0035718,0.861494,84,2,0.033406,0.097564,0.974028,2042,2
L1cam,4,0.001034,0.0036283,0.861494,85,1,0.19369,0.3656,0.989518,7519,3
Lst1,4,0.0010457,0.0036671,0.861494,86,4,0.99895,0.99836,0.999686,20634,0
Lrrc27,4,0.0010585,0.0037088,0.861494,87,4,0.99894,0.99834,0.999686,20633,0
Ddx49,4,0.0010597,0.0037126,0.861494,88,3,0.8861,0.89478,0.999686,18351,1
Nudt22,4,0.0010969,0.003842,0.861494,89,4,0.9989,0.99831,0.999686,20632,0
Brk1,4,0.0011034,0.0038645,0.861494,90,4,0.9989,0.9983,0.999686,20631,0
Pitpnb,4,0.0011147,0.0038989,0.861494,91,3,0.77441,0.83623,0.999686,17140,1
Mrps9,4,0.0011349,0.0039631,0.861494,92,1,0.19505,0.36753,0.989518,7568,3
Tmem247,4,0.0011479,0.0040043,0.861494,93,3,0.99885,0.99825,0.999686,20630,0
Olfr902,4,0.0011619,0.0040498,0.861494,94,3,0.78269,0.83984,0.999686,17227,1
Gsta4,4,0.0011684,0.0040738,0.861494,95,4,0.99883,0.99823,0.999686,20629,0
Prl8a9,4,0.0011711,0.0040838,0.861494,96,2,0.35713,0.55146,0.996996,11411,2
Rgn,4,0.0011853,0.0041284,0.861494,97,3,0.73424,0.81997,0.999686,16820,1
Chmp2b,4,0.0012162,0.0042371,0.861494,98,4,0.98303,0.98254,0.999686,20246,0
Pms2,4,0.001229,0.0042879,0.861494,99,3,0.98811,0.98755,0.999686,20357,0
Babam1,4,0.0012357,0.0043123,0.861494,100,4,0.99631,0.99571,0.999686,20573,0
Znrd1,4,0.0012514,0.0043645,0.861494,101,4,0.99875,0.99813,0.999686,20628,0
Psen1,4,0.0012627,0.004398,0.861494,102,4,0.99874,0.99812,0.999686,20627,0
Vmn1r70,4,0.0012804,0.0044588,0.861494,103,2,0.084581,0.20348,0.979063,4270,2
Ranbp10,4,0.0012861,0.0044751,0.861494,104,1,0.055496,0.15241,0.979031,3216,3
Tram1,4,0.0012896,0.0044919,0.861494,105,4,0.99871,0.99809,0.999686,20626,0
Unkl,4,0.0013011,0.0045326,0.861494,106,4,0.9987,0.99808,0.999686,20625,0
Pld4,4,0.0013475,0.004684,0.861494,107,3,0.85523,0.87577,0.999686,17936,1
Ifitm1,4,0.0013551,0.0047113,0.861494,108,2,0.29154,0.49507,0.993596,10288,2
Olfr794,4,0.0013674,0.0047553,0.861494,109,3,0.68778,0.80316,0.999686,16476,1
Trappc3,4,0.0013838,0.0048123,0.861494,110,3,0.6383,0.76627,0.999686,15721,1
Kif22,4,0.0013869,0.0048209,0.861494,111,1,0.35644,0.55097,0.996996,11394,2
Ror1,4,0.001389,0.0048276,0.861494,112,4,0.99861,0.99799,0.999686,20623,0
Olfr1323,4,0.001424,0.0049268,0.861494,113,4,0.99128,0.99068,0.999686,20452,0
Retnlg,4,0.0014373,0.0049766,0.861494,114,3,0.18242,0.3499,0.989518,7196,1
Pglyrp4,4,0.0014535,0.0050346,0.861494,115,3,0.47613,0.64104,0.998954,13265,1
Eci3,4,0.0014699,0.0050896,0.861494,116,4,0.98562,0.9851,0.999686,20298,0
Paip1,4,0.0014864,0.0051361,0.861494,117,4,0.97794,0.97747,0.999686,20120,0
Hsph1,4,0.0015085,0.0052017,0.861494,118,3,0.37353,0.56376,0.996996,11646,1
Tpm3,4,0.0015091,0.0052036,0.861494,119,4,0.99849,0.99787,0.999686,20622,0
Smarcd3,4,0.0015205,0.0052429,0.861494,120,4,0.99848,0.99786,0.999686,20620,0
Nrbp1,4,0.0015306,0.0052736,0.861494,121,4,0.99847,0.99785,0.999686,20619,0
Bsx,4,0.0015309,0.005275,0.861494,122,3,0.61059,0.74447,0.999686,15284,1
Olfr1163,4,0.0015321,0.0052798,0.861494,123,2,0.14324,0.29335,0.989518,6100,2
Olfr1113,4,0.0015381,0.0053009,0.861494,124,3,0.90084,0.90519,0.999686,18563,1
Adcy3,4,0.0015401,0.0053123,0.861494,125,3,0.85806,0.8774,0.999686,17965,1
Nup43,4,0.0015467,0.005331,0.861494,126,4,0.98358,0.98308,0.999686,20253,0
Hira,4,0.0015501,0.0053377,0.861494,127,4,0.99845,0.99784,0.999686,20618,0
Ifna13,4,0.0015754,0.0054215,0.861494,128,4,0.99842,0.99781,0.999686,20617,0
Cyp2d9,4,0.0015885,0.0054761,0.861494,129,3,0.76819,0.83353,0.999686,17089,1
Gng4,4,0.0015965,0.0055116,0.861494,130,4,0.9984,0.99779,0.999686,20616,0
Mtfr1,4,0.0016087,0.0055566,0.861494,131,2,0.32013,0.52395,0.996229,10867,1
Ifi27l2b,4,0.0016151,0.0055791,0.861494,132,4,0.99838,0.99777,0.999686,20615,0
Plekhg3,4,0.001616,0.005583,0.861494,133,3,0.94402,0.94328,0.999686,19348,0
H2-DMb2,4,0.0016188,0.0055949,0.861494,134,3,0.77788,0.83774,0.999686,17177,1
Eapp,4,0.0016389,0.0056663,0.861494,135,1,0.12287,0.26293,0.984472,5519,3
Ifnl2,4,0.001657,0.0057242,0.861494,136,4,0.99834,0.99773,0.999686,20614,0
Ankdd1b,4,0.0016644,0.0057501,0.861494,137,4,0.99834,0.99772,0.999686,20613,0
1700106J16Rik,4,0.001665,0.0057511,0.861494,138,2,0.71913,0.81444,0.999686,16709,1
Ruvbl2,4,0.0016893,0.0058248,0.864725,139,2,0.89293,0.89949,0.999686,18444,1
Cyp3a57,4,0.0017347,0.0059752,0.864725,140,2,0.33241,0.53311,0.996996,11038,2
Rad21l,4,0.0017397,0.0059901,0.864725,141,2,0.0027472,0.0093844,0.790695,245,2
Vmn1r28,4,0.0017448,0.006004,0.864725,142,3,0.84,0.86735,0.999686,17791,1
Naa15,4,0.0017526,0.0060279,0.864725,143,4,0.99825,0.99762,0.999686,20612,0
Atn1,4,0.0017625,0.0060581,0.864725,144,3,0.8752,0.88772,0.999686,18205,1
Cd74,4,0.0017901,0.0061472,0.864725,145,1,0.085069,0.20428,0.979063,4294,3
Dgka,4,0.0018131,0.006219,0.864725,146,4,0.97044,0.97001,0.999686,19937,0
Nrn1l,4,0.0018213,0.0062482,0.864725,147,4,0.99818,0.99755,0.999686,20611,0
Acss3,4,0.0018387,0.0063047,0.864725,148,4,0.99816,0.99754,0.999686,20610,0
Ikzf5,4,0.0018909,0.0064877,0.864725,149,3,0.48185,0.64538,0.999246,13346,1
Sh2b2,4,0.0018948,0.006504,0.864725,150,4,0.9781,0.97764,0.999686,20123,0
Foxs1,4,0.0019099,0.0065562,0.864725,151,1,0.43757,0.61196,0.998923,12655,2
Oxld1,4,0.0019325,0.0066256,0.864725,152,4,0.99807,0.99744,0.999686,20609,0
BC117090,4,0.0019357,0.0066367,0.864725,153,3,0.81205,0.85328,0.999686,17504,1
Olfr1270,4,0.0019413,0.0066491,0.864725,154,2,0.26587,0.46218,0.98985,9645,2
Uchl3,4,0.0019416,0.0066496,0.864725,155,2,0.58774,0.72649,0.999686,14925,2
Cldn1,4,0.0019465,0.0066649,0.864725,156,4,0.99805,0.99743,0.999686,20608,0
Mrps14,4,0.0019669,0.0067377,0.864725,157,4,0.99803,0.99741,0.999686,20607,0
Tas2r136,4,0.0019857,0.0068086,0.864725,158,2,0.23436,0.42094,0.989518,8757,2
Prkcg,4,0.0019917,0.006833,0.864725,159,1,0.47165,0.63762,0.998923,13186,2
Ugt1a10,4,0.0019944,0.0068474,0.864725,160,3,0.67791,0.79808,0.999686,16374,1
Arid4a,4,0.0020141,0.0069188,0.864725,161,3,0.45182,0.62267,0.998923,12858,1
Olfr1510,4,0.0020141,0.0069188,0.864725,162,3,0.31018,0.51657,0.995801,10717,1
Gm20822,4,0.0020348,0.0069925,0.864725,163,4,0.973,0.9726,0.999686,20001,0
Kcnk18,4,0.0020421,0.0070131,0.864725,164,2,0.41377,0.59406,0.99801,12302,2
Ago4,4,0.0020619,0.0070763,0.864725,165,4,0.99794,0.99731,0.999686,20606,0
Nosip,4,0.0020692,0.0071017,0.864725,166,3,0.31056,0.51685,0.995801,10724,1
Ssr1,4,0.0020763,0.0071233,0.864725,167,4,0.99792,0.99729,0.999686,20605,0
Aqp7,4,0.0020924,0.0071755,0.864725,168,1,0.26322,0.45884,0.98985,9572,3
Uxt,4,0.002099,0.007199,0.864725,169,4,0.9979,0.99728,0.999686,20604,0
1110007C09Rik,4,0.0021286,0.0073038,0.864725,170,3,0.60602,0.74088,0.999686,15224,1
Olfr672,4,0.0021428,0.0073532,0.864725,171,3,0.92311,0.92324,0.999686,18944,1
Nbeal1,4,0.0021438,0.007357,0.864725,172,4,0.98716,0.98662,0.999686,20335,0
Tnfrsf18,4,0.0021458,0.0073642,0.864725,173,4,0.98883,0.9883,0.999686,20379,0
SGR000122318.1_XPR003.1,1,0.0021635,0.007425,0.864725,174,1,0.99784,0.99721,0.999686,20602,0
Reg3g,4,0.0021702,0.0074485,0.864725,175,3,0.88464,0.8938,0.999686,18329,1
Ksr2,4,0.0021755,0.0074633,0.864725,176,3,0.40346,0.58628,0.996996,12153,1
Chrm2,4,0.0021932,0.0075371,0.864725,177,2,0.17095,0.33356,0.989518,6880,2
Fads1,4,0.0022017,0.007561,0.864725,178,3,0.32653,0.5287,0.996996,10957,1
Gnb2,4,0.002229,0.0076554,0.864725,179,4,0.9845,0.98401,0.999686,20275,0
Nup93,4,0.0022421,0.0076956,0.864725,180,4,0.99776,0.99713,0.999686,20601,0
Dlg2,4,0.0022436,0.0077014,0.864725,181,1,0.098436,0.22534,0.982666,4730,3
Hmgxb3,4,0.0022625,0.0077589,0.864725,182,4,0.99121,0.99063,0.999686,20450,0
Galnt14,4,0.0022792,0.0078072,0.864725,183,4,0.99772,0.99709,0.999686,20600,0
Zscan2,4,0.0022939,0.0078556,0.864725,184,3,0.35175,0.54751,0.996996,11324,1
Edn3,4,0.0023044,0.0078867,0.864725,185,4,0.98032,0.9799,0.999686,20175,0
Galnt16,4,0.0023443,0.0080271,0.864725,186,3,0.023333,0.070506,0.974028,1486,1
Vmn1r51,4,0.0023688,0.0081166,0.864725,187,2,0.48264,0.64597,0.999246,13358,2
Ahnak,4,0.0023761,0.0081387,0.864725,188,3,0.41066,0.5917,0.997442,12262,1
Zfp677,4,0.0023803,0.008153,0.864725,189,4,0.99762,0.99699,0.999686,20599,0
Scnn1a,4,0.0023864,0.008176,0.864725,190,3,0.42067,0.5993,0.998475,12403,1
S100a6,4,0.0023947,0.0082052,0.864725,191,3,0.76182,0.83087,0.999686,17037,1
Olfr952,4,0.0023982,0.0082172,0.864725,192,3,0.95938,0.95884,0.999686,19668,0
Letm2,4,0.0024117,0.0082541,0.864725,193,3,0.73257,0.81934,0.999686,16801,1
Pnmal2,4,0.002412,0.0082551,0.864725,194,4,0.99759,0.99696,0.999686,20598,0
Csnka2ip,4,0.0024203,0.0082838,0.864725,195,3,0.80317,0.84901,0.999686,17412,1
Phb,4,0.002425,0.0082996,0.864725,196,4,0.99758,0.99695,0.999686,20597,0
Pitpnm1,4,0.0024298,0.0083168,0.864725,197,3,0.34956,0.54586,0.996996,11289,1
Zc3hav1l,4,0.0024451,0.0083628,0.864725,198,3,0.074354,0.18704,0.979063,3898,1
Atp5j2,4,0.0024843,0.0084917,0.864725,199,2,0.30435,0.51105,0.995402,10613,2
Vmn2r30,4,0.0024954,0.0085199,0.864725,200,1,0.58192,0.72193,0.999686,14842,2
Ppid,4,0.0025263,0.008621,0.864725,201,4,0.99747,0.99686,0.999686,20596,0
Fuca1,4,0.0025325,0.008643,0.864725,202,3,0.83175,0.86301,0.999686,17704,1
Trabd,4,0.0025385,0.0086636,0.864725,203,2,0.29933,0.50486,0.994709,10487,2
Calhm1,4,0.0025446,0.0086842,0.864725,204,3,0.83287,0.86359,0.999686,17712,1
Prl2c3,4,0.002559,0.008734,0.864725,205,3,0.78712,0.84176,0.999686,17255,1
Ablim3,4,0.0025658,0.0087651,0.864725,206,2,0.078253,0.19339,0.979063,4038,2
Snx25,4,0.0025719,0.0087853,0.864725,207,3,0.70552,0.80948,0.999686,16599,1
Rpl9,4,0.0025785,0.0088092,0.864725,208,4,0.99742,0.99681,0.999686,20595,0
Dcun1d5,4,0.0025901,0.0088447,0.864725,209,2,0.45428,0.62457,0.998923,12903,1
Srp72,4,0.0025961,0.0088652,0.864725,210,1,0.2001,0.37433,0.989518,7714,3
Ints8,4,0.002597,0.0088672,0.864725,211,4,0.9974,0.99679,0.999686,20594,0
Zfp113,4,0.0025979,0.0088681,0.864725,212,2,0.033702,0.098304,0.974028,2062,1
Sil1,4,0.0026465,0.0090238,0.869667,213,2,0.20262,0.37777,0.989518,7806,2
Traf2,4,0.0026552,0.009053,0.869667,214,4,0.99734,0.99675,0.999686,20593,0
Lrrc41,4,0.0026556,0.0090535,0.869667,215,4,0.98286,0.98237,0.999686,20238,0
Rbm24,4,0.0026685,0.0090951,0.869667,216,4,0.99733,0.99673,0.999686,20592,0
Atg2a,4,0.0026792,0.0091292,0.869667,217,4,0.99732,0.99672,0.999686,20591,0
Marveld1,4,0.0026969,0.0091952,0.871946,218,3,0.71473,0.81282,0.999686,16673,1
Olfr512,4,0.0027472,0.0093562,0.875976,219,1,0.28822,0.4909,0.993596,10204,3
Krt13,4,0.0027619,0.0094007,0.875976,220,4,0.99724,0.99663,0.999686,20590,0
Edem2,4,0.0027704,0.0094266,0.875976,221,4,0.99723,0.99662,0.999686,20589,0
Stoml1,4,0.0027736,0.0094374,0.875976,222,3,0.9434,0.94267,0.999686,19334,0
Vmn2r18,4,0.0027976,0.0095205,0.875976,223,3,0.86094,0.87908,0.999686,18002,1
Magea2,4,0.0028161,0.0095856,0.875976,224,4,0.99718,0.99657,0.999686,20588,0
Trpc3,4,0.002818,0.0095923,0.875976,225,3,0.91958,0.92011,0.999686,18886,1
Cdyl2,4,0.0028209,0.0096004,0.875976,226,3,0.54166,0.69092,0.999686,14206,1
Olfr1413,4,0.0028262,0.0096191,0.875976,227,4,0.99717,0.99656,0.999686,20587,0
Cdh10,4,0.0028513,0.0096986,0.877664,228,4,0.96289,0.96243,0.999686,19746,0
Slitrk5,4,0.0028596,0.0097226,0.877664,229,4,0.99207,0.99145,0.999686,20470,0
Bpifb4,4,0.0028805,0.0097968,0.880521,230,3,0.68028,0.79995,0.999686,16423,1
Pla2g2c,4,0.0028983,0.0098485,0.881338,231,3,0.64684,0.77304,0.999686,15867,1
Etl4,4,0.0029468,0.010015,0.889028,232,3,0.79003,0.84306,0.999686,17279,1
Olfr1056,4,0.0029486,0.01002,0.889028,233,3,0.87694,0.88882,0.999686,18229,1
Rttn,4,0.0029957,0.010181,0.895524,234,4,0.99084,0.99026,0.999686,20438,0
Tcstv3,4,0.002999,0.010191,0.895524,235,2,0.37235,0.56291,0.996996,11635,2
Nhlrc4,4,0.0030327,0.010294,0.895524,236,4,0.99697,0.99637,0.999686,20586,0
Fosl1,4,0.0030493,0.01035,0.895524,237,3,0.86385,0.88077,0.999686,18038,1
Ankrd35,4,0.0030684,0.010409,0.895524,238,2,0.23769,0.42537,0.989518,8852,2
Banf1,4,0.0030754,0.010428,0.895524,239,3,0.60674,0.74145,0.999686,15232,1
Adam26a,4,0.0030997,0.010502,0.895524,240,2,0.3157,0.52064,0.996135,10803,2
Edaradd,4,0.0031124,0.010543,0.895524,241,4,0.99689,0.99628,0.999686,20585,0
Fam50a,4,0.003126,0.010592,0.895524,242,4,0.99687,0.99628,0.999686,20584,0
Wars2,4,0.0031461,0.010656,0.895524,243,4,0.99685,0.99626,0.999686,20583,0
Cep70,4,0.00315,0.010671,0.895524,244,3,0.46229,0.63062,0.998923,13032,1
Cdk7,4,0.0031672,0.010725,0.895524,245,4,0.99683,0.99624,0.999686,20582,0
Lmf1,4,0.0031688,0.010729,0.895524,246,3,0.56798,0.71111,0.999686,14620,1
Nup210l,4,0.0032004,0.010835,0.895524,247,1,0.30054,0.50635,0.994709,10521,3
Pla1a,4,0.0032161,0.010885,0.895524,248,3,0.85704,0.87681,0.999686,17955,1
Klf15,4,0.0032507,0.010997,0.895524,249,1,0.24355,0.43314,0.989518,9021,3
Gm609,4,0.0032547,0.011008,0.895524,250,4,0.99675,0.99614,0.999686,20581,0
Olfr773,4,0.0032596,0.011023,0.895524,251,4,0.97586,0.97545,0.999686,20061,0
Furin,4,0.003274,0.011068,0.895524,252,4,0.9811,0.98064,0.999686,20196,0
Vmn1r47,4,0.0032878,0.011115,0.895524,253,3,0.75902,0.82968,0.999686,17013,1
Cldn19,4,0.0032947,0.01114,0.895524,254,3,0.84456,0.86978,0.999686,17833,1
Reep3,4,0.003301,0.011156,0.895524,255,2,0.15276,0.30715,0.989518,6366,2
2410131K14Rik,4,0.003317,0.011216,0.895524,256,4,0.9782,0.97774,0.999686,20128,0
Tnnc2,4,0.0033514,0.011338,0.895524,257,2,0.61337,0.74666,0.999686,15337,2
Arf5,4,0.0033559,0.011352,0.895524,258,3,0.54444,0.69303,0.999686,14262,1
Cacng7,4,0.0033598,0.011368,0.895524,259,4,0.99664,0.99604,0.999686,20580,0
Serpina3b,4,0.0033633,0.011379,0.895524,260,4,0.99664,0.99603,0.999686,20579,0
Abcd3,4,0.0033707,0.011408,0.895524,261,4,0.99663,0.99603,0.999686,20578,0
Vmn2r95,4,0.0033724,0.011414,0.895524,262,2,0.32193,0.52529,0.996393,10897,2
Glg1,4,0.0033795,0.011433,0.895524,263,4,0.99662,0.99602,0.999686,20577,0
Mtx2,4,0.0034002,0.011502,0.895524,264,3,0.40746,0.5893,0.997442,12209,1
Nox1,4,0.0034017,0.011509,0.895524,265,3,0.57165,0.71395,0.999686,14683,1
Ap3b1,4,0.0034144,0.011552,0.895524,266,3,0.55687,0.70254,0.999686,14446,1
Olfr138,4,0.0034225,0.011575,0.895524,267,4,0.99658,0.99597,0.999686,20576,0
Psg21,4,0.0034334,0.011613,0.895524,268,3,0.76223,0.83105,0.999686,17041,1
Canx,4,0.0034462,0.011653,0.895524,269,3,0.63492,0.76358,0.999686,15671,1
Ankrd16,4,0.003488,0.01179,0.896564,270,3,0.36035,0.55383,0.996996,11451,1
B4galt5,4,0.0035023,0.011845,0.896564,271,4,0.99131,0.99071,0.999686,20453,0
Lima1,4,0.0035098,0.011868,0.896564,272,4,0.99649,0.99589,0.999686,20574,0
Pou2f3,4,0.0035098,0.011868,0.896564,273,4,0.99649,0.99589,0.999686,20575,0
Mcm4,4,0.003513,0.011884,0.896564,274,4,0.97923,0.9788,0.999686,20150,0
Pi4k2b,4,0.0035965,0.012168,0.909429,275,3,0.50625,0.66402,0.999686,13698,1
Chuk,4,0.003603,0.012192,0.909429,276,3,0.36496,0.55731,0.996996,11513,1
Fam53c,4,0.0036108,0.012217,0.909429,277,3,0.85753,0.87708,0.999686,17961,1
Serpinb6a,4,0.0036396,0.012316,0.909429,278,3,0.95206,0.95144,0.999686,19510,0
Tnfrsf10b,4,0.0036463,0.012339,0.909429,279,4,0.99045,0.98987,0.999686,20431,0
Gm15023,4,0.0036504,0.012353,0.909429,280,2,0.27403,0.47266,0.990543,9856,2
Ermn,4,0.0036533,0.012362,0.909429,281,2,0.19866,0.37242,0.989518,7665,2
Rrp8,4,0.0036815,0.012442,0.910769,282,3,0.9135,0.915,0.999686,18778,1
Aplf,4,0.0037036,0.012509,0.910769,283,3,0.59178,0.72963,0.999686,14985,1
Cd209d,4,0.0037047,0.012513,0.910769,284,4,0.9963,0.99569,0.999686,20572,0
