id,num,neg|score,neg|p-value,neg|fdr,neg|rank,neg|goodsgrna,pos|p-value,pos|fdr,pos|rank,pos|goodsgrna
Rhox2d,4,0.69861,0.81694,1.0,16252,1,0.24033,0.986906,4924,2
Olfr1183,4,0.69861,0.81694,1.0,16253,1,0.11221,0.957053,2352,2
SGR000121688.1_XPR003.1,1,0.6989,0.69899,1.0,16254,0,0.30105,1.0,8585,0
H1f0,4,0.69969,0.81729,1.0,16255,1,0.061837,0.922898,1333,1
Brd3,4,0.69976,0.81731,1.0,16256,1,0.23527,0.986589,4828,2
Ttc7,4,0.69983,0.81732,1.0,16257,1,0.1321,0.957053,2767,2
Tert,4,0.69995,0.81736,1.0,16258,1,0.54802,1.0,11082,1
Slc31a2,4,0.70003,0.81738,1.0,16259,1,0.16504,0.97058,3423,2
Tcea2,4,0.70006,0.81739,1.0,16260,1,0.17809,0.971739,3698,2
SGR000121799.1_XPR003.1,1,0.70007,0.70014,1.0,16261,0,0.29989,1.0,8573,0
Cnfn,4,0.70022,0.81744,1.0,16262,1,0.091628,0.946964,1937,2
Pcdhgc5,4,0.70037,0.81748,1.0,16263,1,0.2339,0.986589,4803,2
Olfr478,4,0.70044,0.8175,1.0,16264,1,0.46334,1.0,9320,1
Tfpi,4,0.70065,0.81756,1.0,16265,1,0.12291,0.957053,2581,3
Rps6kc1,4,0.70094,0.81765,1.0,16266,1,0.091222,0.946964,1929,3
Iqcf6,4,0.70104,0.81768,1.0,16267,1,0.64013,1.0,12857,1
Pla2g6,4,0.70167,0.81786,1.0,16268,1,0.71258,1.0,14319,1
Olfr800,4,0.70171,0.81788,1.0,16269,1,0.10346,0.952394,2187,1
Zkscan4,4,0.70182,0.81792,1.0,16270,1,0.6749,1.0,13575,1
Lrba,4,0.70198,0.81796,1.0,16271,1,0.014782,0.905595,311,1
Olfr464,4,0.7021,0.818,1.0,16272,1,0.047129,0.916654,1010,3
Lipt2,4,0.70218,0.81802,1.0,16273,1,0.57904,1.0,11700,1
Cdadc1,4,0.70226,0.81804,1.0,16274,1,0.02971,0.916654,630,1
Sergef,4,0.70231,0.81805,1.0,16275,1,0.23689,0.986906,4860,2
Dmrtc2,4,0.70239,0.81808,1.0,16276,1,0.47476,1.0,9572,1
Barhl1,4,0.70251,0.81811,1.0,16277,1,0.5997,1.0,12114,1
SGR000122241.1_XPR003.1,1,0.70251,0.70263,1.0,16278,0,0.29742,1.0,8553,0
Kcnh7,4,0.70267,0.81817,1.0,16279,1,0.26124,0.989216,5348,2
Nupr1l,4,0.70277,0.8182,1.0,16280,1,0.23937,0.986906,4906,1
Acad8,4,0.70402,0.81858,1.0,16281,1,0.22003,0.983876,4524,2
Gjb5,4,0.70405,0.81859,1.0,16282,1,0.83356,1.0,16704,0
Hacd4,4,0.70405,0.81859,1.0,16283,1,0.12379,0.957053,2596,3
Olfr328,4,0.70405,0.81859,1.0,16284,1,0.17106,0.97058,3544,1
Tenm3,4,0.70405,0.81859,1.0,16285,1,0.33352,1.0,6728,2
Oard1,4,0.70405,0.81859,1.0,16286,1,0.065734,0.926137,1414,2
Itga6,4,0.70405,0.81859,1.0,16287,1,0.80596,1.0,16150,0
Adamts15,4,0.70405,0.81859,1.0,16288,1,0.46629,1.0,9379,1
SGR000122013.1_XPR003.1,1,0.70413,0.70425,1.0,16289,0,0.29578,1.0,8537,0
SGR000122346.1_XPR003.1,1,0.70422,0.70433,1.0,16290,0,0.2957,1.0,8536,0
Cd164l2,4,0.70472,0.81878,1.0,16291,1,0.081289,0.940176,1736,2
SGR000121609.1_XPR003.1,1,0.70485,0.70496,1.0,16292,0,0.29507,1.0,8530,0
Rasa2,4,0.70511,0.81891,1.0,16293,1,0.46764,1.0,9412,1
Cd7,4,0.70515,0.81893,1.0,16294,1,0.018009,0.905595,388,3
Mcc,4,0.70522,0.81896,1.0,16295,1,0.13207,0.957053,2766,2
SGR000121439.1_XPR003.1,1,0.7053,0.70543,1.0,16296,0,0.29461,1.0,8524,0
B230219D22Rik,4,0.70554,0.81906,1.0,16297,1,0.046541,0.916654,997,2
Ms4a4c,4,0.70566,0.8191,1.0,16298,1,0.18536,0.973225,3830,1
Lum,4,0.70593,0.81918,1.0,16299,1,0.28014,0.995318,5702,1
Grid2ip,4,0.70602,0.81921,1.0,16300,1,0.34999,1.0,7052,2
SGR000121703.1_XPR003.1,1,0.70604,0.70617,1.0,16301,0,0.29387,1.0,8512,0
Zfp735,4,0.70605,0.81922,1.0,16302,1,0.23834,0.986906,4888,2
Sapcd2,4,0.70626,0.81929,1.0,16303,1,0.5429,1.0,10978,1
Lgals3bp,4,0.70648,0.81936,1.0,16304,1,0.74754,1.0,15036,0
Asphd2,4,0.70669,0.81943,1.0,16305,1,0.1878,0.973225,3889,2
Hspb2,4,0.70683,0.81948,1.0,16306,1,0.2984,1.0,6047,2
SGR000122017.1_XPR003.1,1,0.70698,0.7071,1.0,16307,0,0.2929,1.0,8490,0
Casq1,4,0.7076,0.81971,1.0,16308,1,0.17258,0.97058,3575,1
Tle4,4,0.70772,0.81975,1.0,16309,1,0.34356,1.0,6935,2
Gpr174,4,0.70776,0.81977,1.0,16310,1,0.61764,1.0,12463,1
Olfr168,4,0.70783,0.81979,1.0,16311,1,0.15682,0.965476,3270,2
Rsrp1,4,0.70785,0.8198,1.0,16312,1,0.091736,0.946964,1942,3
Olfr146,4,0.70793,0.81982,1.0,16313,1,0.28304,0.995774,5762,1
Serpina7,4,0.70802,0.81985,1.0,16314,1,0.87036,1.0,17439,0
Dalrd3,4,0.70812,0.81988,1.0,16315,1,0.07691,0.939834,1636,2
Ccna1,4,0.70819,0.81991,1.0,16316,1,0.14288,0.961815,2988,2
Plekhn1,4,0.70819,0.81991,1.0,16317,1,0.32929,1.0,6641,2
Fibin,4,0.70834,0.81996,1.0,16318,1,0.084601,0.942709,1801,3
Olfr8,4,0.70834,0.81996,1.0,16319,1,0.58266,1.0,11776,1
SGR000121568.1_XPR003.1,1,0.70837,0.70851,1.0,16320,0,0.29152,0.999049,8464,0
Serpinb6d,4,0.70841,0.81998,1.0,16321,1,0.47096,1.0,9495,1
Dpp7,4,0.70848,0.82,1.0,16322,1,0.21899,0.983876,4501,1
Faim,4,0.70945,0.82029,1.0,16323,1,0.51092,1.0,10336,1
Gm6792,4,0.70945,0.82029,1.0,16324,1,0.18183,0.973225,3772,2
Olfr1085,4,0.70945,0.82029,1.0,16325,1,0.78784,1.0,15796,0
Vwa5a,4,0.70945,0.82029,1.0,16326,1,0.32697,1.0,6598,2
Rnf113a2,4,0.70945,0.82029,1.0,16327,1,0.042804,0.916654,915,3
Hebp2,4,0.70945,0.82029,1.0,16328,1,0.093801,0.947412,1985,1
Mageb16,4,0.70945,0.82029,1.0,16329,1,0.36473,1.0,7353,2
Wdr53,4,0.70945,0.82029,1.0,16330,1,0.62376,1.0,12582,1
Srsf12,4,0.71047,0.82061,1.0,16331,1,0.067776,0.927017,1446,3
Sema6a,4,0.71056,0.82064,1.0,16332,1,0.032442,0.916654,683,3
Ankrd37,4,0.71056,0.82064,1.0,16333,1,0.29327,1.0,5949,2
Plxdc1,4,0.71067,0.82067,1.0,16334,1,0.45058,1.0,9063,1
Ermap,4,0.71084,0.82072,1.0,16335,1,0.7618,1.0,15300,0
Ydjc,4,0.71117,0.82082,1.0,16336,1,0.10837,0.957053,2283,3
Defb7,4,0.71117,0.82082,1.0,16337,1,0.33112,1.0,6677,2
SGR000121620.1_XPR003.1,1,0.71134,0.7115,1.0,16338,0,0.28852,0.998049,8403,0
Crabp1,4,0.71139,0.82088,1.0,16339,1,0.54848,1.0,11095,1
Frmpd4,4,0.71139,0.82088,1.0,16340,1,0.30801,1.0,6223,2
Slc27a1,4,0.71153,0.82093,1.0,16341,1,0.39129,1.0,7907,1
Tpm1,4,0.71171,0.82099,1.0,16342,1,0.71562,1.0,14378,0
Ddah2,4,0.71176,0.821,1.0,16343,1,0.21089,0.981903,4340,2
Foxd3,4,0.71199,0.82108,1.0,16344,1,0.3602,1.0,7248,1
Smpd3,4,0.71205,0.82109,1.0,16345,1,0.11179,0.957053,2346,3
Pde10a,4,0.71215,0.82112,1.0,16346,1,0.577,1.0,11657,1
Olfr1453,4,0.71262,0.82127,1.0,16347,1,0.23704,0.986906,4863,2
Rragb,4,0.7127,0.8213,1.0,16348,1,0.085155,0.942959,1811,3
Saa4,4,0.71277,0.82132,1.0,16349,1,0.048663,0.916654,1048,3
Dbil5,4,0.71308,0.82142,1.0,16350,1,0.11431,0.957053,2403,2
Zbed5,4,0.71313,0.82144,1.0,16351,1,0.35363,1.0,7119,2
Myom2,4,0.71322,0.82146,1.0,16352,1,0.010907,0.905595,226,3
SGR000122083.1_XPR003.1,1,0.71328,0.71345,1.0,16353,0,0.28657,0.99578,8360,0
SGR000121838.1_XPR003.1,1,0.71353,0.7137,1.0,16354,0,0.28632,0.99578,8354,0
Gab2,4,0.71354,0.82157,1.0,16355,1,0.12058,0.957053,2533,2
SGR000122202.1_XPR003.1,1,0.71378,0.71394,1.0,16356,0,0.28608,0.99578,8346,0
Bcas3,4,0.7146,0.82192,1.0,16357,1,0.70983,1.0,14260,1
Vmn2r102,4,0.7146,0.82192,1.0,16358,1,0.62563,1.0,12616,1
Tfam,4,0.7146,0.82192,1.0,16359,1,0.25592,0.988359,5247,2
Fam78a,4,0.7146,0.82192,1.0,16360,1,0.62855,1.0,12665,1
Lama3,4,0.7146,0.82192,1.0,16361,1,0.48565,1.0,9808,1
Btla,4,0.7146,0.82192,1.0,16362,1,0.54915,1.0,11111,1
Setd1b,4,0.7146,0.82192,1.0,16363,1,0.55045,1.0,11135,1
Tgfb3,4,0.7146,0.82192,1.0,16364,1,0.098434,0.94811,2089,2
D730048I06Rik,4,0.7146,0.82192,1.0,16365,1,0.67305,1.0,13535,1
Cisd3,4,0.7146,0.82192,1.0,16366,1,0.15966,0.96655,3326,2
5830415F09Rik,4,0.7146,0.82192,1.0,16367,1,0.030652,0.916654,645,2
Grik2,4,0.7146,0.82192,1.0,16368,1,0.40071,1.0,8087,2
C1ql1,4,0.7146,0.82192,1.0,16369,1,0.13312,0.957053,2790,2
Flii,4,0.7146,0.82192,1.0,16370,1,0.47042,1.0,9476,1
Tnfrsf1b,4,0.7146,0.82192,1.0,16371,1,0.037282,0.916654,789,2
Crmp1,4,0.7146,0.82192,1.0,16372,1,0.51982,1.0,10524,1
Amz2,4,0.7146,0.82192,1.0,16373,1,0.12293,0.957053,2582,3
SGR000121755.1_XPR003.1,1,0.71461,0.71478,1.0,16374,0,0.28524,0.995774,8326,0
SGR000121944.1_XPR003.1,1,0.71555,0.71573,1.0,16375,0,0.28427,0.995774,8302,0
Catsper2,4,0.71564,0.82226,1.0,16376,1,0.39833,1.0,8042,2
Mgrn1,4,0.71577,0.8223,1.0,16377,1,0.4818,1.0,9718,1
Sfxn4,4,0.71582,0.82232,1.0,16378,1,0.077642,0.939834,1655,3
Zfp3,4,0.71599,0.82237,1.0,16379,1,0.63186,1.0,12720,1
Fosl2,4,0.71613,0.82241,1.0,16380,1,0.017787,0.905595,383,3
Ttc39d,4,0.71632,0.82248,1.0,16381,1,0.3891,1.0,7862,1
Rbbp9,4,0.71672,0.82261,1.0,16382,1,0.020441,0.905595,444,3
Prrt1,4,0.71689,0.82267,1.0,16383,1,0.053151,0.918359,1145,3
Ralgapb,4,0.71695,0.82269,1.0,16384,1,0.19132,0.974949,3961,1
Samd3,4,0.71722,0.82276,1.0,16385,1,0.25425,0.987088,5220,1
Mettl4,4,0.71747,0.82284,1.0,16386,1,0.84607,1.0,16938,0
Chrna4,4,0.71749,0.82286,1.0,16387,1,0.0059585,0.899075,128,3
Ankrd61,4,0.71777,0.82294,1.0,16388,1,0.7606,1.0,15275,0
Hoxa5,4,0.71786,0.82297,1.0,16389,1,0.66516,1.0,13385,1
Nkx6-1,4,0.71793,0.82299,1.0,16390,1,0.087708,0.946964,1858,1
Bcr,4,0.71804,0.82303,1.0,16391,1,0.47807,1.0,9644,1
Dmp1,4,0.71829,0.82312,1.0,16392,1,0.52051,1.0,10533,1
Tmem42,4,0.71837,0.82315,1.0,16393,1,0.070719,0.927017,1526,2
Ppp1r3g,4,0.71854,0.8232,1.0,16394,1,0.41587,1.0,8372,1
Medag,4,0.71894,0.82335,1.0,16395,1,0.10399,0.952394,2200,2
SGR000121728.1_XPR003.1,1,0.71934,0.7195,1.0,16396,0,0.28055,0.995318,8210,0
Ctsm,4,0.7199,0.82366,1.0,16397,1,0.057321,0.92006,1240,3
Mip,4,0.7199,0.82366,1.0,16398,1,0.40984,1.0,8240,2
C4bp,4,0.7199,0.82366,1.0,16399,1,0.11311,0.957053,2371,2
Runx1,4,0.7199,0.82366,1.0,16400,1,0.11765,0.957053,2474,3
Ly9,4,0.7199,0.82366,1.0,16401,1,0.83793,1.0,16781,0
Tulp1,4,0.7199,0.82366,1.0,16402,1,0.3949,1.0,7973,2
Myocd,4,0.7199,0.82366,1.0,16403,1,0.0054819,0.885294,120,3
Csrp2,4,0.7199,0.82366,1.0,16404,1,0.76854,1.0,15434,0
Gbp4,4,0.7199,0.82366,1.0,16405,1,0.014915,0.905595,313,3
Cers3,4,0.7199,0.82366,1.0,16406,1,0.10053,0.94811,2134,1
SGR000121632.1_XPR003.1,1,0.72106,0.72123,1.0,16407,0,0.2788,0.99426,8179,0
Mmp11,4,0.72106,0.82404,1.0,16408,1,0.22885,0.985109,4705,1
Smarca1,4,0.72113,0.82406,1.0,16409,1,0.18654,0.973225,3858,2
Ppm1a,4,0.72122,0.82409,1.0,16410,1,0.31791,1.0,6425,1
Astn2,4,0.72129,0.82411,1.0,16411,1,0.076049,0.939834,1622,1
4930412D23Rik,4,0.72144,0.82416,1.0,16412,1,0.22531,0.985109,4624,1
Mefv,4,0.72144,0.82416,1.0,16413,1,0.23706,0.986906,4864,2
Milr1,4,0.72149,0.82417,1.0,16414,1,0.018904,0.905595,412,3
Vps37c,4,0.72167,0.82423,1.0,16415,1,0.6219,1.0,12550,0
Tll2,4,0.7218,0.82427,1.0,16416,1,0.60447,1.0,12205,1
Slc27a5,4,0.72182,0.82428,1.0,16417,1,0.24623,0.986906,5051,2
Set,4,0.722,0.82434,1.0,16418,1,0.68039,1.0,13663,0
Tnfrsf9,4,0.72211,0.82437,1.0,16419,1,0.34216,1.0,6895,2
Gnptg,4,0.72236,0.82446,1.0,16420,1,0.25541,0.988359,5236,2
Smad7,4,0.72241,0.82448,1.0,16421,1,0.037664,0.916654,800,3
Itpkb,4,0.72247,0.8245,1.0,16422,1,0.39422,1.0,7957,1
Vsig1,4,0.72252,0.82451,1.0,16423,1,0.18099,0.97306,3755,2
Vill,4,0.72259,0.82453,1.0,16424,1,0.28974,0.998672,5883,2
Fkbp11,4,0.72269,0.82457,1.0,16425,1,0.2591,0.989188,5309,2
Filip1l,4,0.72281,0.82462,1.0,16426,1,0.070907,0.927221,1529,3
Lilra6,4,0.72286,0.82463,1.0,16427,1,0.64261,1.0,12914,1
Sorbs3,4,0.72301,0.82467,1.0,16428,1,0.099633,0.94811,2115,2
Ackr1,4,0.72332,0.82478,1.0,16429,1,0.8566,1.0,17139,0
Mrps31,4,0.72337,0.82479,1.0,16430,1,0.59123,1.0,11948,1
Fam98c,4,0.72342,0.82482,1.0,16431,1,0.061053,0.922898,1316,3
Rag1,4,0.72364,0.82489,1.0,16432,1,0.13856,0.958477,2901,3
Fam189b,4,0.72371,0.82491,1.0,16433,1,0.57219,1.0,11553,1
Zfr2,4,0.72383,0.82494,1.0,16434,1,0.0037687,0.86711,83,3
Olfr667,4,0.72399,0.825,1.0,16435,1,0.65407,1.0,13137,1
Gm21671,4,0.72499,0.82533,1.0,16436,1,0.66345,1.0,13342,0
Ralb,4,0.72508,0.82537,1.0,16437,1,0.09667,0.947412,2047,3
Gm14322,4,0.72508,0.82537,1.0,16438,1,0.81372,1.0,16307,0
Slc8b1,4,0.72508,0.82537,1.0,16439,1,0.82057,1.0,16435,0
Ssr3,4,0.72508,0.82537,1.0,16440,1,0.18495,0.973225,3823,2
Hrh1,4,0.72508,0.82537,1.0,16441,1,0.41846,1.0,8422,1
Fam193a,4,0.72508,0.82537,1.0,16442,1,0.80154,1.0,16055,0
Cyp2b23,4,0.72508,0.82537,1.0,16443,1,0.17523,0.97058,3638,2
Slc41a1,4,0.72508,0.82537,1.0,16444,1,0.57203,1.0,11548,1
Defb14,4,0.72508,0.82537,1.0,16445,1,0.80586,1.0,16148,0
Spint5,4,0.72508,0.82537,1.0,16446,1,0.28116,0.995318,5721,1
Olfr564,4,0.7262,0.82573,1.0,16447,1,0.35087,1.0,7068,2
Gabre,4,0.7262,0.82573,1.0,16448,1,0.13624,0.957795,2859,3
Olfr846,4,0.72631,0.82577,1.0,16449,1,0.50775,1.0,10272,1
Tex43,4,0.72633,0.82577,1.0,16450,1,0.16731,0.97058,3468,2
Cyb5r1,4,0.7265,0.82583,1.0,16451,1,0.49676,1.0,10037,1
SGR000122205.1_XPR003.1,1,0.72673,0.72699,1.0,16452,0,0.27324,0.991078,8063,0
SGR000121867.1_XPR003.1,1,0.72677,0.72702,1.0,16453,0,0.27321,0.991078,8061,0
Ssrp1,4,0.72681,0.82593,1.0,16454,1,0.67654,1.0,13601,0
Sox3,4,0.727,0.826,1.0,16455,1,0.18591,0.973225,3843,1
Slc38a7,4,0.72706,0.82601,1.0,16456,1,0.060704,0.922898,1308,3
Herpud1,4,0.72711,0.82603,1.0,16457,1,0.21713,0.983876,4462,2
Hoxb8,4,0.72717,0.82605,1.0,16458,1,0.77791,1.0,15621,0
SGR000121981.1_XPR003.1,1,0.72722,0.72747,1.0,16459,0,0.27274,0.991078,8045,0
Marf1,4,0.72724,0.82607,1.0,16460,1,0.6284,1.0,12661,1
Olig1,4,0.72732,0.8261,1.0,16461,1,0.71995,1.0,14469,0
Hint3,4,0.72737,0.82611,1.0,16462,1,0.27282,0.991078,5568,2
N4bp2l1,4,0.72738,0.82611,1.0,16463,1,0.034076,0.916654,716,3
Il4i1,4,0.72765,0.8262,1.0,16464,1,0.068519,0.927017,1465,3
Olfr695,4,0.72782,0.82625,1.0,16465,1,0.56483,1.0,11411,1
SGR000121889.1_XPR003.1,1,0.72786,0.72809,1.0,16466,0,0.2721,0.990274,8029,0
Cd22,4,0.72787,0.82627,1.0,16467,1,0.51586,1.0,10446,1
Rassf6,4,0.72805,0.82632,1.0,16468,1,0.065907,0.926719,1417,3
Serinc3,4,0.72808,0.82633,1.0,16469,1,0.31628,1.0,6391,2
S100a5,4,0.72822,0.82638,1.0,16470,1,0.21994,0.983876,4520,1
Mbtd1,4,0.72826,0.82639,1.0,16471,1,0.28107,0.995318,5720,1
Nab2,4,0.72828,0.82639,1.0,16472,1,0.011891,0.905595,250,3
Mob2,4,0.72832,0.82641,1.0,16473,1,0.34164,1.0,6886,1
H3f3b,4,0.72846,0.82645,1.0,16474,1,0.59834,1.0,12084,1
SGR000122065.1_XPR003.1,1,0.72854,0.72879,1.0,16475,0,0.27141,0.989665,8012,0
Tbc1d2,4,0.72858,0.82648,1.0,16476,1,0.28154,0.995318,5733,2
Pttg1ip,4,0.72865,0.82651,1.0,16477,1,0.11137,0.957053,2340,3
Acp1,4,0.72881,0.82656,1.0,16478,1,0.60353,1.0,12184,1
Ccin,4,0.72887,0.82658,1.0,16479,1,0.10659,0.95677,2247,3
Ctso,4,0.72887,0.82658,1.0,16480,1,0.5262,1.0,10654,1
SGR000122177.1_XPR003.1,1,0.72894,0.72917,1.0,16481,0,0.271,0.98953,8001,0
Cdkn2d,4,0.72909,0.82666,1.0,16482,1,0.73527,1.0,14791,0
Ccdc159,4,0.72921,0.8267,1.0,16483,1,0.27528,0.992254,5617,2
SGR000121528.1_XPR003.1,1,0.72952,0.72974,1.0,16484,0,0.27043,0.98953,7987,0
Rps15,4,0.73004,0.82697,1.0,16485,1,0.2255,0.985109,4628,2
Psma4,4,0.73004,0.82697,1.0,16486,1,0.64072,1.0,12871,0
SGR000121819.1_XPR003.1,1,0.73026,0.73049,1.0,16487,0,0.26971,0.98953,7969,0
2310009B15Rik,4,0.73038,0.82708,1.0,16488,1,0.50099,1.0,10120,1
Zc3h7a,4,0.73038,0.82708,1.0,16489,1,0.27688,0.99333,5643,2
Hs3st2,4,0.73038,0.82708,1.0,16490,1,0.59864,1.0,12089,1
Gabra5,4,0.73038,0.82708,1.0,16491,1,0.27372,0.991811,5586,2
Krtap1-4,4,0.73038,0.82708,1.0,16492,1,0.78827,1.0,15804,0
Mical3,4,0.73038,0.82708,1.0,16493,1,0.57849,1.0,11690,1
SGR000122276.1_XPR003.1,1,0.73043,0.73067,1.0,16494,0,0.26953,0.98953,7965,0
SGR000122343.1_XPR003.1,1,0.73134,0.73162,1.0,16495,0,0.26861,0.98953,7943,1
Cds1,4,0.73141,0.82741,1.0,16496,1,0.48582,1.0,9811,1
Ppip5k1,4,0.73152,0.82745,1.0,16497,1,0.46276,1.0,9308,1
Fam89a,4,0.73152,0.82745,1.0,16498,1,0.46154,1.0,9277,1
Rdh7,4,0.7317,0.82752,1.0,16499,1,0.28613,0.99578,5825,2
Rpl8,4,0.73177,0.82754,1.0,16500,1,0.68028,1.0,13659,0
Kl,4,0.73183,0.82757,1.0,16501,1,0.44125,1.0,8874,1
Gm12695,4,0.73185,0.82757,1.0,16502,1,0.17052,0.97058,3531,2
Trhde,4,0.73189,0.82759,1.0,16503,1,0.059614,0.922898,1286,3
Foxj1,4,0.73194,0.8276,1.0,16504,1,0.31345,1.0,6323,2
Hsd3b7,4,0.73204,0.82763,1.0,16505,1,0.47497,1.0,9578,1
Ngb,4,0.73204,0.82763,1.0,16506,1,0.51377,1.0,10401,1
Pgf,4,0.73204,0.82763,1.0,16507,1,0.066252,0.927017,1422,3
SGR000121538.1_XPR003.1,1,0.73215,0.73243,1.0,16508,0,0.26778,0.98953,7929,1
H2-Eb2,4,0.73225,0.8277,1.0,16509,1,0.24986,0.986906,5125,2
Olfr293,4,0.73241,0.82776,1.0,16510,1,0.32151,1.0,6504,1
Rbm15b,4,0.73248,0.82778,1.0,16511,1,0.84683,1.0,16950,0
Cntn1,4,0.73253,0.8278,1.0,16512,1,0.87459,1.0,17542,0
Vmn2r117,4,0.7326,0.82782,1.0,16513,1,0.27301,0.991078,5573,2
Prtg,4,0.73273,0.82787,1.0,16514,1,0.29411,1.0,5964,2
Mybpc1,4,0.73291,0.82793,1.0,16515,1,0.10918,0.957053,2298,2
Dscr3,4,0.73291,0.82793,1.0,16516,1,0.078913,0.939834,1683,3
Pgap1,4,0.73291,0.82793,1.0,16517,1,0.28668,0.995807,5836,2
Dpp3,4,0.73303,0.82796,1.0,16518,1,0.073796,0.937283,1576,2
Nudt6,4,0.73303,0.82796,1.0,16519,1,0.19767,0.976556,4085,2
Slc25a37,4,0.73317,0.82801,1.0,16520,1,0.32825,1.0,6627,2
Gstm5,4,0.73346,0.8281,1.0,16521,1,0.74154,1.0,14911,0
Shisa8,4,0.73352,0.82812,1.0,16522,1,0.064777,0.925267,1395,3
Fnip1,4,0.73361,0.82815,1.0,16523,1,0.61645,1.0,12440,1
Tigar,4,0.73366,0.82816,1.0,16524,1,0.54139,1.0,10950,1
Sntg1,4,0.73366,0.82816,1.0,16525,1,0.87104,1.0,17456,0
Olfr1215,4,0.73384,0.82822,1.0,16526,1,0.45288,1.0,9107,1
SGR000122197.1_XPR003.1,1,0.73394,0.73414,1.0,16527,0,0.26599,0.989216,7894,1
Olfr62,4,0.73406,0.82829,1.0,16528,1,0.49294,1.0,9964,1
Ifitm1,4,0.7341,0.82831,1.0,16529,1,0.1167,0.957053,2447,2
4930430F08Rik,4,0.73418,0.82833,1.0,16530,1,0.072069,0.930554,1550,3
Tead2,4,0.73421,0.82834,1.0,16531,1,0.33406,1.0,6740,2
Il10ra,4,0.73433,0.82838,1.0,16532,1,0.24653,0.986906,5061,2
SGR000121662.1_XPR003.1,1,0.73452,0.7347,1.0,16533,0,0.26539,0.989216,7877,1
Mep1b,4,0.73476,0.82854,1.0,16534,1,0.12464,0.957053,2616,2
Fam170a,4,0.73486,0.82857,1.0,16535,1,0.029466,0.916654,625,1
Scgb1b7,4,0.73533,0.82873,1.0,16536,1,0.11978,0.957053,2514,2
SGR000121499.1_XPR003.1,1,0.73544,0.73565,1.0,16537,0,0.26443,0.989216,7853,1
Nmrk1,4,0.7358,0.82887,1.0,16538,1,0.0084457,0.905595,178,3
Apeh,4,0.7358,0.82887,1.0,16539,1,0.53929,1.0,10907,1
Cldn16,4,0.7358,0.82887,1.0,16540,1,0.40118,1.0,8091,2
Hprt,4,0.7358,0.82887,1.0,16541,1,0.28545,0.99578,5812,2
Tsacc,4,0.7358,0.82887,1.0,16542,1,0.0974,0.947412,2062,2
Tmem68,4,0.7358,0.82887,1.0,16543,1,0.24095,0.986906,4936,2
Zfp672,4,0.7358,0.82887,1.0,16544,1,0.16916,0.97058,3507,2
Ago3,4,0.7358,0.82887,1.0,16545,1,0.075401,0.93812,1610,3
Vmn1r101,4,0.7358,0.82887,1.0,16546,1,0.51896,1.0,10506,1
Slc4a1,4,0.7358,0.82887,1.0,16547,1,0.53136,1.0,10752,1
Rab7,4,0.73679,0.82924,1.0,16548,1,0.06171,0.922898,1331,2
SGR000121522.1_XPR003.1,1,0.73703,0.73727,1.0,16549,0,0.26288,0.989216,7819,1
Vmn2r10,4,0.73714,0.82936,1.0,16550,1,0.26732,0.98953,5471,2
SGR000121764.1_XPR003.1,1,0.73715,0.7374,1.0,16551,0,0.26276,0.989216,7816,1
Tnfaip8l2,4,0.73749,0.82949,1.0,16552,1,0.62341,1.0,12570,1
SGR000122016.1_XPR003.1,1,0.7375,0.73775,1.0,16553,0,0.2624,0.989216,7805,1
Ifnar1,4,0.73753,0.8295,1.0,16554,1,0.0089682,0.905595,186,2
Ccl28,4,0.73774,0.82958,1.0,16555,1,0.11006,0.957053,2315,2
Nat6,4,0.73774,0.82958,1.0,16556,1,0.20032,0.977365,4137,2
Olfr389,4,0.73778,0.82959,1.0,16557,1,0.43752,1.0,8792,1
Tspan32,4,0.73787,0.82962,1.0,16558,1,0.62849,1.0,12664,1
Lpar1,4,0.73791,0.82963,1.0,16559,1,0.3844,1.0,7759,2
Ccdc7,4,0.73805,0.82968,1.0,16560,1,0.39091,1.0,7902,2
Abtb1,4,0.73817,0.82972,1.0,16561,1,0.068214,0.927017,1456,3
SGR000122267.1_XPR003.1,1,0.73824,0.7385,1.0,16562,0,0.26166,0.989216,7782,1
Klhl31,4,0.73855,0.82984,1.0,16563,1,0.18165,0.973225,3768,1
Fam120b,4,0.73868,0.82989,1.0,16564,1,0.38991,1.0,7881,2
Ccdc18,4,0.73879,0.82993,1.0,16565,1,0.29826,1.0,6045,2
Inpp5a,4,0.73889,0.82996,1.0,16566,1,0.46227,1.0,9297,1
SGR000121837.1_XPR003.1,1,0.73901,0.73931,1.0,16567,0,0.26088,0.989216,7760,1
Tacr2,4,0.73903,0.83002,1.0,16568,1,0.32728,1.0,6606,2
Glod5,4,0.73903,0.83002,1.0,16569,1,0.13071,0.957053,2737,2
Rnf103,4,0.73907,0.83003,1.0,16570,1,0.36839,1.0,7433,2
Slc27a6,4,0.73928,0.8301,1.0,16571,1,0.081686,0.940788,1742,3
Fgfr3,4,0.73945,0.83016,1.0,16572,1,0.20702,0.980928,4256,2
Eif4ebp2,4,0.73949,0.83018,1.0,16573,1,0.8557,1.0,17117,0
Ccnb1ip1,4,0.73968,0.83024,1.0,16574,1,0.39628,1.0,7998,2
Pomc,4,0.73968,0.83024,1.0,16575,1,0.011885,0.905595,249,3
Cmbl,4,0.73977,0.83027,1.0,16576,1,0.18155,0.973225,3767,2
