id,num,neg|score,neg|p-value,neg|fdr,neg|rank,neg|goodsgrna,pos|score,pos|p-value,pos|fdr,pos|rank,pos|goodsgrna
Rbm15,4,0.94277,0.94271,0.999999,19345,0,0.30907,0.45696,0.994037,9324,2
Tmem125,4,0.5451,0.69138,0.984919,13678,2,0.30918,0.45708,0.994158,9325,1
Gipc1,4,0.0057871,0.019975,0.839812,471,2,0.30922,0.45711,0.994158,9326,2
Pramel3,4,0.19307,0.36962,0.957468,7461,3,0.3093,0.4572,0.994242,9327,1
Amph,4,0.014185,0.046526,0.874705,1006,2,0.30935,0.45726,0.994259,9328,2
3110082I17Rik,4,0.27466,0.45815,0.984919,9298,2,0.30947,0.45737,0.994396,9329,2
Tmem147,4,0.21699,0.40494,0.984919,8261,2,0.30957,0.45746,0.994462,9330,2
Myh7,4,0.052211,0.13871,0.933384,2915,3,0.3096,0.45749,0.994462,9331,1
Ssbp1,4,0.024243,0.07586,0.874705,1550,3,0.3097,0.45759,0.994569,9332,1
SGR000121411.1_XPR003.1,1,0.54254,0.5424,0.984919,13595,0,0.45746,0.45765,0.994577,12288,0
Olfr862,4,0.36995,0.53925,0.984919,10872,2,0.30979,0.45769,0.994577,9333,1
Mob3c,4,0.33489,0.50924,0.984919,10314,2,0.30995,0.45786,0.994766,9334,2
Ccser2,4,0.16813,0.33183,0.957468,6790,2,0.30998,0.45789,0.994766,9335,1
Fyn,4,0.24874,0.43623,0.984919,8819,2,0.31009,0.45802,0.994766,9337,2
H2-Aa,4,0.48628,0.63973,0.984919,12887,2,0.31009,0.45802,0.994766,9336,2
Tom1,4,0.90446,0.90437,0.999999,18453,0,0.3101,0.45802,0.994766,9338,1
Plat,4,0.067527,0.16623,0.951042,3515,2,0.31019,0.4581,0.994783,9339,2
Gns,4,0.94972,0.94961,0.999999,19490,0,0.31023,0.45815,0.994783,9340,2
Il22ra2,4,0.33479,0.50916,0.984919,10248,2,0.31026,0.45817,0.994783,9341,2
Klhl29,4,0.14697,0.29871,0.957468,6176,2,0.31034,0.45826,0.994862,9343,2
Tmsb4x,4,0.5451,0.69138,0.984919,14335,2,0.31048,0.45838,0.994908,9345,2
Serpina1a,4,0.12847,0.26922,0.957468,5551,1,0.31052,0.45842,0.994908,9346,2
Tdg,4,0.33934,0.51308,0.984919,10366,2,0.31055,0.45845,0.994908,9347,2
Fam189a2,4,0.55126,0.69681,0.989181,14354,1,0.31071,0.45861,0.994908,9348,1
Methig1,4,0.23266,0.42259,0.984919,8626,1,0.31079,0.4587,0.994908,9350,2
Ost4,4,0.39209,0.55816,0.984919,11236,2,0.3109,0.45879,0.994908,9351,1
Olfr1019,4,0.40105,0.56596,0.984919,11378,2,0.3109,0.4588,0.994908,9352,2
Zfp385b,4,0.79891,0.82343,0.997295,16785,1,0.3109,0.4588,0.994908,9353,2
Olfr31,4,0.0057871,0.019975,0.839812,458,3,0.31093,0.45883,0.994908,9354,1
Atp5c1,4,0.11,0.23901,0.957468,4877,3,0.31097,0.45887,0.994908,9355,1
Setd8,4,0.45094,0.60886,0.984919,12236,2,0.31098,0.45888,0.994908,9356,2
2006-03-01 00:00:00,4,0.52487,0.67368,0.984919,13456,1,0.31102,0.45892,0.994908,9357,2
Rlim,4,0.49954,0.65137,0.984919,13134,2,0.31105,0.45895,0.994908,9358,1
Tppp,4,0.8275,0.84141,0.997295,17142,1,0.3112,0.4591,0.994908,9359,2
Rtkn,4,0.14019,0.28808,0.957468,5921,3,0.31139,0.45929,0.994908,9360,1
Aplp1,4,0.055516,0.14476,0.933384,3092,2,0.31143,0.45932,0.994908,9361,1
Tfap2d,4,0.56709,0.71087,0.997295,14478,1,0.31147,0.45936,0.994908,9362,1
Fam206a,4,0.36995,0.53925,0.984919,10857,1,0.3115,0.4594,0.994908,9363,1
Peg12,4,0.24874,0.43623,0.984919,8894,2,0.31155,0.45944,0.994908,9364,2
Zfp408,4,0.63982,0.74855,0.997295,15107,1,0.31157,0.45946,0.994908,9365,2
Fam92b,4,0.66816,0.7598,0.997295,15387,1,0.31163,0.45954,0.994908,9366,2
Ndufa7,4,0.92876,0.9288,0.999999,19014,0,0.31165,0.45956,0.994908,9367,2
Schip1,4,0.10025,0.22275,0.957468,4653,2,0.31168,0.45958,0.994908,9369,2
Osbpl5,4,0.37396,0.54269,0.984919,10931,2,0.31168,0.45958,0.994908,9368,2
Klf8,4,0.23266,0.42259,0.984919,8586,1,0.31172,0.45963,0.994908,9370,2
Lig1,4,0.033501,0.10152,0.901647,2236,2,0.31174,0.45964,0.994908,9371,2
Gm11237,4,0.1541,0.31001,0.957468,6344,3,0.31181,0.4597,0.994908,9372,1
Elavl4,4,0.25355,0.44028,0.984919,8946,2,0.31182,0.45972,0.994908,9374,2
Ltb4r1,4,0.84752,0.85521,0.997295,17463,1,0.31182,0.45972,0.994908,9373,2
Mtx1,4,0.13361,0.27746,0.957468,5705,3,0.31203,0.45993,0.994908,9376,1
Cpeb3,4,0.66054,0.75672,0.997295,15311,1,0.31206,0.45996,0.994908,9377,2
Phpt1,4,0.5451,0.69138,0.984919,13979,2,0.31209,0.45999,0.994908,9378,2
Serpinb9,4,0.31116,0.48914,0.984919,9896,1,0.31211,0.46,0.994908,9379,1
Zfyve21,4,0.28194,0.46445,0.984919,9414,1,0.31213,0.46001,0.994908,9380,2
Lrfn3,4,0.0023462,0.0084232,0.76283,126,2,0.31218,0.46006,0.994908,9381,2
Ttc9,4,0.070821,0.17206,0.951042,3662,2,0.31219,0.46007,0.994908,9382,2
Tmprss5,4,0.5451,0.69138,0.984919,14045,2,0.31225,0.46013,0.994908,9383,2
Kcnh2,4,0.16389,0.32537,0.957468,6659,3,0.31234,0.46023,0.994908,9384,1
Serpinb3b,4,0.93437,0.93433,0.999999,19142,0,0.31241,0.4603,0.994908,9385,2
Ckap2l,4,0.044785,0.12511,0.933384,2668,3,0.31241,0.46031,0.994908,9386,1
Tm2d3,4,0.5451,0.69138,0.984919,14023,2,0.31244,0.46033,0.994908,9387,2
Dolk,4,0.046211,0.12772,0.933384,2697,2,0.31245,0.46034,0.994908,9388,2
Mrps18a,4,0.15751,0.31544,0.957468,6428,2,0.31252,0.46042,0.994908,9389,2
Olfr788,4,0.4732,0.62831,0.984919,12635,1,0.31257,0.46046,0.994908,9390,1
Gm648,4,0.18654,0.35984,0.957468,7189,2,0.3126,0.46049,0.994908,9391,2
Kcnmb3,4,0.52487,0.67368,0.984919,13460,1,0.31279,0.46068,0.994908,9393,2
Cherp,4,0.19814,0.37711,0.958754,7890,2,0.31287,0.46076,0.994908,9394,1
Tmem19,4,0.086199,0.19896,0.956721,4206,2,0.31294,0.46084,0.994908,9395,2
SGR000121595.1_XPR003.1,1,0.53934,0.53918,0.984919,13594,0,0.46066,0.46088,0.994908,12357,0
P2rx6,4,0.31116,0.48914,0.984919,9865,2,0.313,0.46089,0.994908,9397,2
2210016F16Rik,4,0.5451,0.69138,0.984919,14124,2,0.313,0.46089,0.994908,9396,1
Mfsd9,4,0.24874,0.43623,0.984919,8857,2,0.31307,0.46096,0.994908,9398,2
Sel1l,4,0.091042,0.20731,0.957468,4313,3,0.31312,0.46101,0.994908,9399,1
Asl,4,0.80784,0.8288,0.997295,16895,1,0.31312,0.46101,0.994908,9400,1
SGR000121982.1_XPR003.1,1,0.53919,0.53901,0.984919,13593,0,0.46081,0.46104,0.994908,12360,0
1700007G11Rik,4,0.33719,0.51122,0.984919,10343,2,0.31321,0.4611,0.994908,9401,1
Abhd12b,4,0.095802,0.21537,0.957468,4479,2,0.31323,0.46112,0.994908,9402,2
Pramef25,4,0.76163,0.80266,0.997295,16342,1,0.31328,0.46119,0.994908,9403,2
Otub1,4,0.90014,0.90006,0.999999,18366,0,0.31334,0.46125,0.994908,9404,2
Poli,4,0.0051445,0.017858,0.839812,422,3,0.31336,0.46127,0.994908,9405,1
Gpr157,4,0.2357,0.42518,0.984919,8656,2,0.31338,0.46129,0.994908,9406,2
Impdh1,4,0.21014,0.39491,0.977907,8151,2,0.31348,0.46139,0.994908,9407,1
Olfr338,4,0.3861,0.55299,0.984919,11156,1,0.31349,0.4614,0.994908,9408,2
C330018D20Rik,4,0.19307,0.36962,0.957468,7715,3,0.31351,0.46142,0.994908,9409,1
Cdk5,4,0.1852,0.35778,0.957468,7085,2,0.31355,0.46145,0.994908,9411,2
Slc35e3,4,0.29159,0.47254,0.984919,9577,1,0.31355,0.46145,0.994908,9410,2
Tead1,4,0.95051,0.9504,0.999999,19514,0,0.31362,0.46152,0.994912,9412,2
Bmp5,4,0.50387,0.65515,0.984919,13184,1,0.31366,0.46157,0.994912,9413,2
1700021F07Rik,4,0.2844,0.4665,0.984919,9462,2,0.31384,0.46175,0.994912,9414,2
Olfr259,4,0.71669,0.78069,0.997295,15855,1,0.31397,0.46187,0.994912,9415,2
Mien1,4,0.107,0.23399,0.957468,4838,2,0.31402,0.46192,0.994912,9416,2
Rgr,4,0.49636,0.64856,0.984919,13081,1,0.31408,0.46198,0.994912,9417,2
Flt3l,4,0.15841,0.31688,0.957468,6459,2,0.31409,0.46199,0.994912,9418,2
Cenph,4,0.5451,0.69138,0.984919,13869,2,0.31409,0.46199,0.994912,9419,2
Olfr418,4,0.026009,0.08075,0.874705,1698,2,0.31437,0.46228,0.994912,9420,2
Btnl1,4,0.82943,0.84272,0.997295,17181,1,0.31438,0.4623,0.994912,9421,2
Foxe3,4,0.041409,0.11881,0.927143,2567,2,0.31442,0.46234,0.994912,9422,1
Pim1,4,0.077562,0.18387,0.953535,3798,2,0.3145,0.4624,0.994912,9424,1
Kif26b,4,0.70549,0.77565,0.997295,15727,1,0.31455,0.46246,0.994912,9425,1
Zc3h4,4,0.77264,0.80852,0.997295,16471,1,0.31455,0.46246,0.994912,9426,1
Rbm26,4,0.8803,0.88146,0.997295,18191,1,0.31456,0.46247,0.994912,9427,2
Ankrd66,4,0.042054,0.12002,0.927143,2612,3,0.31463,0.46253,0.994912,9428,1
Slitrk5,4,0.29374,0.47435,0.984919,9621,2,0.3147,0.46258,0.994912,9429,2
Vmn1r138,4,0.94025,0.94019,0.999999,19290,0,0.31472,0.46261,0.994912,9430,2
Fbxl12,4,0.048421,0.13176,0.933384,2792,2,0.31476,0.46265,0.994912,9431,2
Zfp956,4,0.033501,0.10152,0.901647,2198,3,0.31482,0.46271,0.994912,9433,1
Olfr1471,4,0.061421,0.15525,0.938281,3257,2,0.31482,0.46271,0.994912,9432,2
SGR000122214.1_XPR003.1,1,0.5375,0.5373,0.984919,13544,0,0.4625,0.46271,0.994912,12385,0
Pcdhb11,4,0.28194,0.46445,0.984919,9425,1,0.31495,0.46284,0.994912,9434,1
Rhox2d,4,0.20139,0.38197,0.965752,8014,2,0.31498,0.46287,0.994912,9435,2
2700060E02Rik,4,0.64832,0.75188,0.997295,15211,1,0.31499,0.46288,0.994912,9436,2
Hddc3,4,0.028624,0.088059,0.874705,1773,2,0.31502,0.46292,0.994912,9437,2
Cyba,4,0.01154,0.038399,0.863751,892,3,0.3151,0.463,0.994912,9438,1
Mill2,4,0.52487,0.67368,0.984919,13465,1,0.31523,0.46312,0.994912,9439,2
Tmem210,4,0.36122,0.53175,0.984919,10696,2,0.31533,0.46322,0.994912,9441,2
Map3k4,4,0.81278,0.83187,0.997295,16950,1,0.3154,0.46329,0.994912,9442,2
Vmn1r210,4,0.010532,0.035304,0.839812,841,2,0.31551,0.4634,0.994912,9443,2
Prss27,4,0.16813,0.33183,0.957468,6796,2,0.3156,0.46349,0.994912,9444,2
Cul4b,4,0.14052,0.28862,0.957468,5938,2,0.31578,0.46367,0.994912,9445,2
Bco1,4,0.23266,0.42259,0.984919,8608,1,0.3158,0.46369,0.994912,9447,2
Pla2g15,4,0.40273,0.5674,0.984919,11411,1,0.3158,0.46369,0.994912,9446,2
SGR000121391.1_XPR003.1,1,0.53649,0.53634,0.984919,13543,0,0.46351,0.46373,0.994912,12409,0
Lrrc73,4,0.8803,0.88146,0.997295,17988,1,0.31584,0.46374,0.994912,9448,2
Psma8,4,0.53804,0.68512,0.984919,13562,2,0.31592,0.46381,0.994912,9449,2
SGR000121554.1_XPR003.1,1,0.53639,0.53624,0.984919,13542,0,0.46361,0.46383,0.994912,12410,0
Lor,4,0.8803,0.88146,0.997295,17769,1,0.31599,0.46387,0.994912,9450,2
Scamp2,4,0.28194,0.46445,0.984919,9413,1,0.31601,0.46389,0.994912,9451,2
Armcx4,4,0.4235,0.58522,0.984919,11780,2,0.3161,0.46397,0.994912,9452,2
Slc24a1,4,0.37553,0.54402,0.984919,10951,2,0.31612,0.46399,0.994912,9453,1
Tfap2a,4,0.22453,0.41568,0.984919,8488,2,0.31616,0.46405,0.994912,9454,1
1700066B19Rik,4,0.15841,0.31688,0.957468,6527,2,0.3162,0.46408,0.994912,9455,2
Pip4k2c,4,0.15841,0.31688,0.957468,6538,1,0.3162,0.46408,0.994912,9456,2
2310057J18Rik,4,0.11069,0.24019,0.957468,4962,2,0.31638,0.46427,0.994912,9457,2
Nkd1,4,0.14451,0.29489,0.957468,6011,2,0.31643,0.46431,0.994912,9458,1
SGR000121680.1_XPR003.1,1,0.53589,0.53574,0.984919,13541,0,0.46411,0.46433,0.994912,12417,0
Cpt1b,4,0.48857,0.64168,0.984919,12935,2,0.31645,0.46434,0.994912,9459,2
Gm13178,4,0.91278,0.91266,0.999999,18655,0,0.31646,0.46435,0.994912,9460,1
Cfh,4,0.49636,0.64856,0.984919,13082,1,0.31656,0.46443,0.994912,9461,2
Slc35e2,4,0.15313,0.30849,0.957468,6323,3,0.31661,0.46449,0.994912,9462,1
Commd9,4,0.0073625,0.025113,0.839812,539,3,0.31665,0.46454,0.994912,9463,1
Neurod6,4,0.19307,0.36962,0.957468,7589,3,0.31669,0.46456,0.994912,9464,1
E330034G19Rik,4,0.24666,0.43443,0.984919,8794,2,0.31677,0.46463,0.994912,9465,2
Mpp4,4,0.67894,0.76429,0.997295,15481,1,0.31678,0.46465,0.994912,9466,2
SGR000121957.1_XPR003.1,1,0.53554,0.53538,0.984919,13540,0,0.46446,0.46466,0.994912,12424,0
Glipr2,4,0.38388,0.5511,0.984919,11092,2,0.31694,0.46481,0.994912,9468,2
Ranbp3,4,0.55777,0.70257,0.994429,14423,1,0.31694,0.46481,0.994912,9467,2
Doc2g,4,0.19738,0.37596,0.958754,7855,2,0.31695,0.46482,0.994912,9469,2
Dact2,4,0.43837,0.59803,0.984919,12023,2,0.31699,0.46486,0.994912,9470,1
Nccrp1,4,0.46591,0.62186,0.984919,12512,1,0.31701,0.46488,0.994912,9471,2
SGR000121806.1_XPR003.1,1,0.53531,0.53517,0.984919,13539,0,0.46469,0.46489,0.994912,12430,0
Vcam1,4,0.48857,0.64168,0.984919,12934,2,0.31714,0.46502,0.994912,9472,2
Hrg,4,0.92807,0.92815,0.999999,19001,0,0.31721,0.4651,0.994912,9473,2
Rabgap1l,4,0.54442,0.69077,0.984919,13605,2,0.31726,0.46513,0.994912,9474,2
Cyp4f18,4,0.11069,0.24019,0.957468,4949,1,0.31727,0.46515,0.994912,9475,2
Fhl1,4,0.8803,0.88146,0.997295,17936,1,0.31742,0.4653,0.994912,9476,2
Cyp2c44,4,0.46591,0.62186,0.984919,12511,1,0.31744,0.46533,0.994912,9477,2
Lrrc52,4,0.12847,0.26922,0.957468,5594,1,0.3175,0.46538,0.994912,9479,1
Rgs16,4,0.71131,0.77822,0.997295,15793,1,0.3175,0.46538,0.994912,9478,2
Kdm5a,4,0.80387,0.82638,0.997295,16850,1,0.31754,0.46543,0.994912,9480,2
Magea4,4,0.57305,0.71613,0.997295,14503,1,0.3176,0.46548,0.994912,9481,2
Mmrn1,4,0.048421,0.13176,0.933384,2763,2,0.31763,0.46552,0.994912,9482,2
4931429I11Rik,4,0.22081,0.41038,0.984919,8318,2,0.31767,0.46555,0.994912,9483,2
Ccdc103,4,0.62214,0.74195,0.997295,14986,1,0.31772,0.4656,0.994912,9484,2
Mslnl,4,0.25355,0.44028,0.984919,8948,2,0.31782,0.46569,0.994912,9486,2
Cldn6,4,0.22165,0.41156,0.984919,8386,1,0.31789,0.46576,0.994912,9487,2
Rab15,4,0.058613,0.15018,0.938281,3212,3,0.3179,0.46577,0.994912,9488,1
Nrxn1,4,0.19307,0.36962,0.957468,7766,3,0.31795,0.46582,0.994912,9490,1
Eva1b,4,0.51806,0.66759,0.984919,13399,2,0.31795,0.46582,0.994912,9489,1
Pnliprp2,4,0.38206,0.54953,0.984919,11063,2,0.318,0.46587,0.994912,9491,2
Arc,4,0.10025,0.22275,0.957468,4691,1,0.31809,0.46595,0.994912,9493,2
Emp1,4,0.94199,0.94193,0.999999,19326,0,0.31813,0.46599,0.994912,9494,2
Ccnb1ip1,4,0.33489,0.50924,0.984919,10313,1,0.31818,0.46603,0.994912,9496,2
Atp13a3,4,0.5451,0.69138,0.984919,14261,2,0.31818,0.46603,0.994912,9495,2
Ahcyl1,4,0.75113,0.79728,0.997295,16223,1,0.31822,0.46608,0.994912,9497,2
4930571K23Rik,4,0.7863,0.81612,0.997295,16631,1,0.31824,0.4661,0.994912,9498,2
Pcdhgb1,4,0.19814,0.37711,0.958754,7945,1,0.31827,0.46613,0.994912,9499,1
Olfr1389,4,0.50854,0.65921,0.984919,13294,2,0.3183,0.46615,0.994912,9500,2
Sox2,4,0.59622,0.73251,0.997295,14758,1,0.3183,0.46615,0.994912,9501,2
Abcf1,4,0.36995,0.53925,0.984919,10847,2,0.31833,0.46618,0.994912,9502,1
Cyct,4,0.19307,0.36962,0.957468,7452,3,0.31842,0.46627,0.994912,9503,1
Ogfrl1,4,0.051646,0.13768,0.933384,2903,3,0.31861,0.46647,0.994912,9505,1
Bdh1,4,0.11521,0.24763,0.957468,5126,2,0.31862,0.46647,0.994912,9506,2
Pla2g4d,4,0.92955,0.92956,0.999999,19029,0,0.31867,0.46651,0.994912,9507,2
Clic6,4,0.5451,0.69138,0.984919,13669,2,0.31868,0.46653,0.994912,9508,2
Slc29a2,4,0.81261,0.83176,0.997295,16948,1,0.31873,0.46657,0.994912,9509,2
Ndc1,4,0.19814,0.37711,0.958754,7935,1,0.31876,0.4666,0.994912,9510,2
Rbl2,4,0.025643,0.079757,0.874705,1680,2,0.3188,0.46665,0.994912,9512,2
Obox6,4,0.31116,0.48914,0.984919,9835,1,0.3188,0.46665,0.994912,9511,2
Vmn2r83,4,0.44318,0.60219,0.984919,12101,1,0.31884,0.46669,0.994912,9513,1
SGR000121648.1_XPR003.1,1,0.53337,0.5332,0.984919,13538,0,0.46663,0.46673,0.994912,12466,0
Ankrd37,4,0.33489,0.50924,0.984919,10310,1,0.31891,0.46675,0.994912,9514,2
Zfp654,4,0.95711,0.95698,0.999999,19662,0,0.31891,0.46675,0.994912,9515,2
Myo1a,4,0.059766,0.15227,0.938281,3216,3,0.31897,0.46681,0.994912,9516,1
Gimap5,4,0.36122,0.53175,0.984919,10743,1,0.31902,0.46686,0.994912,9518,2
Hspd1,4,0.013802,0.045345,0.874705,992,3,0.31906,0.46691,0.994912,9519,1
Zscan25,4,0.20139,0.38197,0.965752,8022,2,0.31909,0.46693,0.994912,9520,2
Atad5,4,0.080834,0.18965,0.956721,3992,3,0.31912,0.46696,0.994912,9522,1
Lgi1,4,0.83565,0.84692,0.997295,17280,1,0.31912,0.46696,0.994912,9521,2
Inadl,4,0.4617,0.61828,0.984919,12452,2,0.31914,0.46698,0.994912,9523,2
Ehd2,4,0.33489,0.50924,0.984919,10256,2,0.3192,0.46704,0.994912,9525,1
Lce3a,4,0.51111,0.66144,0.984919,13362,1,0.31922,0.46706,0.994912,9526,2
Dnajb9,4,0.34363,0.51673,0.984919,10451,2,0.31927,0.46712,0.994912,9527,1
Efcab5,4,0.31116,0.48914,0.984919,9905,1,0.31945,0.46728,0.994912,9528,2
Med15,4,0.53804,0.68512,0.984919,13546,1,0.3195,0.46733,0.994912,9530,1
Smpd2,4,0.93467,0.93464,0.999999,19151,0,0.31964,0.46747,0.994912,9532,2
Zfp414,4,0.11069,0.24019,0.957468,4899,2,0.31967,0.4675,0.994912,9533,2
Gm14308,4,0.49114,0.64395,0.984919,13006,2,0.3197,0.46754,0.994912,9534,2
Olfr960,4,0.048421,0.13176,0.933384,2818,2,0.31974,0.46758,0.994912,9535,2
Pip,4,0.1852,0.35778,0.957468,7075,2,0.31976,0.4676,0.994912,9536,2
Klhl23,4,0.33489,0.50924,0.984919,10316,2,0.31978,0.46761,0.994912,9537,1
Scara3,4,0.32172,0.49805,0.984919,10018,2,0.31979,0.46762,0.994912,9539,2
Ythdc2,4,0.77264,0.80852,0.997295,16476,1,0.31979,0.46762,0.994912,9538,2
SGR000121516.1_XPR003.1,1,0.53239,0.53226,0.984919,13537,0,0.46761,0.46769,0.994912,12488,0
Fiz1,4,0.095802,0.21537,0.957468,4462,3,0.31989,0.46772,0.994912,9540,1
Abcb7,4,0.14697,0.29871,0.957468,6186,2,0.31995,0.46776,0.994912,9541,1
Laptm4a,4,0.28194,0.46445,0.984919,9435,1,0.31995,0.46777,0.994912,9542,2
Krt13,4,0.39459,0.56032,0.984919,11327,2,0.32011,0.46792,0.994912,9543,2
Spryd4,4,0.36995,0.53925,0.984919,10845,1,0.32033,0.46813,0.994912,9545,2
Ndufa4,4,0.40518,0.56945,0.984919,11465,2,0.32033,0.46813,0.994912,9546,2
Samd10,4,0.93681,0.93673,0.999999,19204,0,0.32033,0.46813,0.994912,9544,2
Cfap53,4,0.42846,0.58956,0.984919,11826,1,0.32042,0.46821,0.994912,9547,2
Zfp869,4,0.21014,0.39491,0.977907,8133,1,0.3205,0.4683,0.994912,9548,2
Slxl1,4,0.092084,0.20913,0.957468,4346,3,0.32055,0.46835,0.994912,9549,1
SGR000121460.1_XPR003.1,1,0.53168,0.53157,0.984919,13488,0,0.46832,0.46842,0.994912,12503,0
Lix1l,4,0.77805,0.81143,0.997295,16532,1,0.32063,0.46844,0.994912,9550,2
Mest,4,0.91522,0.91515,0.999999,18719,0,0.32064,0.46845,0.994912,9551,1
Scgb1b27,4,0.048421,0.13176,0.933384,2782,2,0.3207,0.46849,0.994912,9552,2
Vmn1r85,4,0.91089,0.91076,0.999999,18613,0,0.32072,0.46851,0.994912,9553,2
Klrc1,4,0.84308,0.85204,0.997295,17395,1,0.32074,0.46854,0.994912,9554,2
Ccdc8,4,0.19738,0.37596,0.958754,7864,2,0.32076,0.46856,0.994912,9555,1
2007-09-01 00:00:00,4,0.15923,0.31816,0.957468,6581,3,0.3208,0.46859,0.994912,9556,1
4930539E08Rik,4,0.58797,0.72958,0.997295,14703,2,0.32087,0.46865,0.994912,9557,2
Ppp2r5b,4,0.71131,0.77822,0.997295,15787,1,0.32087,0.46865,0.994912,9558,2
Chac2,4,0.17482,0.34211,0.957468,6879,2,0.32096,0.46873,0.994912,9559,1
Cetn3,4,0.9492,0.9491,0.999999,19477,0,0.32101,0.46877,0.994912,9560,2
Cfap74,4,0.62214,0.74195,0.997295,14977,1,0.32103,0.46879,0.994912,9561,2
Prnp,4,0.19307,0.36962,0.957468,7811,3,0.32113,0.46889,0.994912,9563,1
Eno2,4,0.11069,0.24019,0.957468,4898,2,0.32121,0.46896,0.994912,9564,2
Endod1,4,0.27152,0.45549,0.984919,9262,1,0.32125,0.469,0.994912,9565,2
Gm13871,4,0.03922,0.11466,0.927143,2448,2,0.32127,0.46902,0.994912,9566,2
BC051142,4,0.014185,0.046526,0.874705,1021,3,0.32128,0.46903,0.994912,9567,1
Rpl22,4,0.025643,0.079757,0.874705,1675,1,0.32129,0.46904,0.994912,9568,2
B4galt4,4,0.34155,0.51496,0.984919,10388,2,0.32136,0.46911,0.994912,9569,1
SGR000121948.1_XPR003.1,1,0.53095,0.53082,0.984919,13487,0,0.46905,0.46912,0.994912,12520,0
Tgoln1,4,0.31116,0.48914,0.984919,9870,1,0.3214,0.46914,0.994912,9570,1
Gm5878,4,0.83088,0.8437,0.997295,17210,1,0.32144,0.46919,0.994912,9571,2
Olfr1408,4,0.72585,0.78497,0.997295,15959,1,0.32147,0.46922,0.994912,9572,1
Olfr1195,4,0.2643,0.44946,0.984919,9116,2,0.3215,0.46925,0.994912,9573,2
Macc1,4,0.92754,0.92761,0.999999,18988,0,0.32161,0.46937,0.995051,9574,2
Olfr390,4,0.080819,0.18963,0.956721,3973,2,0.32171,0.46946,0.995083,9575,2
Cttnbp2,4,0.046963,0.12909,0.933384,2738,3,0.32181,0.46956,0.995083,9576,1
Ager,4,0.19307,0.36962,0.957468,7503,3,0.32185,0.46959,0.995083,9577,1
Zfp946,4,0.44318,0.60219,0.984919,12069,1,0.32188,0.46962,0.995083,9578,1
Atic,4,0.45854,0.6155,0.984919,12375,2,0.32192,0.46966,0.995083,9579,2
Parvg,4,0.29159,0.47254,0.984919,9590,2,0.32196,0.4697,0.995083,9580,2
Stt3b,4,0.8803,0.88146,0.997295,18242,1,0.32202,0.46974,0.995083,9581,2
Arhgef28,4,0.36882,0.5383,0.984919,10826,2,0.32211,0.46983,0.995083,9582,1
Lama1,4,0.28194,0.46445,0.984919,9452,2,0.32225,0.46997,0.995083,9583,2
Vmn1r143,3,0.41533,0.56222,0.984919,11648,1,0.35124,0.46998,0.995083,10173,1
Hacd4,4,0.5451,0.69138,0.984919,14266,2,0.32235,0.47007,0.995083,9585,1
Asb12,4,0.042054,0.12002,0.927143,2604,2,0.32239,0.4701,0.995083,9586,2
Ddost,4,0.75113,0.79728,0.997295,16230,1,0.32239,0.4701,0.995083,9587,2
Tmem189,4,0.93485,0.9348,0.999999,19156,0,0.32247,0.47018,0.995083,9588,2
Ppdpf,4,0.80975,0.83001,0.997295,16920,1,0.32248,0.47019,0.995083,9589,2
Aox1,4,0.26018,0.44597,0.984919,9031,2,0.32252,0.47023,0.995083,9591,2
Pepd,4,0.4304,0.5912,0.984919,11899,2,0.32252,0.47023,0.995083,9590,1
Sphk2,4,0.010532,0.035304,0.839812,812,2,0.32254,0.47025,0.995083,9592,2
Apba3,4,0.23266,0.42259,0.984919,8579,2,0.32276,0.47048,0.995232,9593,2
4930578I06Rik,4,0.49371,0.64621,0.984919,13049,2,0.32277,0.47048,0.995232,9594,2
Zfp513,4,0.13626,0.28174,0.957468,5863,3,0.32284,0.47055,0.995232,9595,1
Rft1,4,0.64832,0.75188,0.997295,15198,1,0.32285,0.47056,0.995232,9596,2
SGR000121987.1_XPR003.1,1,0.52949,0.52936,0.984919,13486,0,0.47051,0.4706,0.995232,12561,0
Odf2l,4,0.18088,0.3513,0.957468,7037,2,0.32292,0.47062,0.995232,9597,2
Lcn9,4,0.42208,0.58398,0.984919,11763,2,0.32301,0.47071,0.995232,9598,2
Olfr205,4,0.11382,0.24537,0.957468,5099,3,0.32308,0.47079,0.995232,9600,1
Syde2,4,0.6645,0.75829,0.997295,15350,1,0.32315,0.47084,0.995232,9601,2
Wwp1,4,0.91485,0.91477,0.999999,18708,0,0.32318,0.47088,0.995232,9602,2
Cyp4a12b,4,0.95801,0.95793,0.999999,19685,0,0.32327,0.47096,0.995232,9603,2
Camsap1,4,0.78862,0.81742,0.997295,16660,1,0.32331,0.471,0.995232,9604,1
Morc4,4,0.13213,0.27508,0.957468,5663,2,0.32332,0.47101,0.995232,9605,2
Tex21,4,0.0023583,0.0084653,0.76283,133,3,0.32335,0.47105,0.995232,9606,1
Gm10375,4,0.12099,0.25713,0.957468,5354,2,0.32338,0.47108,0.995232,9607,1
Olfr692,4,0.9496,0.94949,0.999999,19484,0,0.32341,0.47111,0.995232,9608,2
Uvrag,4,0.086199,0.19896,0.956721,4145,3,0.32344,0.47114,0.995232,9609,1
Inpp5j,4,0.63541,0.74684,0.997295,15093,1,0.32349,0.47119,0.995235,9610,2
